donation,gender,age,edu,spouse,housing,nfamily,inc
60000,1,50,3,2,31,64,678
600000,1,58,4,2,31,62,678
240000,2,39,5,2,31,64,678
600000,2,52,4,4,31,64,650
360000,2,46,6,1,31,61,640
240000,2,27,5,1,32,61,610
100000,2,63,4,5,31,61,620
360000,2,39,6,1,32,62,630
600000,2,60,4,2,33,62,620
120000,2,52,3,1,32,61,630
240000,1,42,4,2,31,64,678
200000,2,40,4,2,31,64,678
120000,1,47,7,4,32,61,620
120000,1,71,5,2,31,62,630
240000,2,59,2,2,33,62,630
500000,1,48,6,2,31,64,678
360000,1,17,3,1,31,64,678
850000,1,67,3,2,31,63,640
600000,1,38,5,2,31,63,678
120000,2,37,5,2,31,63,678
700000,2,47,5,2,31,64,660
120000,1,40,6,2,31,64,650
120000,2,41,5,2,31,64,650
35000,2,18,5,1,31,64,640
30000,2,68,3,2,31,62,620
120000,2,33,5,2,31,62,630
10000,1,58,3,2,31,62,640
20000,2,55,3,2,31,62,640
10000,1,64,3,2,31,62,630
360000,2,41,7,2,31,62,640
2410000,1,58,5,2,31,63,650
10000,2,57,4,2,31,63,678
340000,2,43,5,2,31,64,640
100000,2,37,5,2,31,63,640
30000,1,75,1,2,31,62,620
60000,1,45,5,4,31,62,630
100000,1,53,5,2,31,64,650
10000,2,51,3,2,31,64,650
10000,1,54,2,2,31,64,640
280000,2,49,3,2,33,63,620
360000,2,14,2,1,31,64,678
120000,1,58,5,2,31,63,650
120000,2,55,3,2,31,63,650
60000,1,33,5,2,31,63,650
60000,2,33,5,2,31,63,650
2500,1,44,4,1,31,63,630
120000,1,46,5,2,31,64,650
120000,2,39,5,2,31,64,650
10000,1,57,3,4,31,62,640
240000,1,39,4,2,31,63,678
120000,2,36,4,2,31,63,678
240000,1,51,5,2,31,64,678
500000,2,31,5,2,32,62,678
60000,1,41,5,2,32,64,650
120000,1,42,5,2,31,64,660
120000,2,40,4,2,31,64,660
240000,2,63,2,2,31,62,620
120000,2,56,5,4,31,63,630
360000,1,47,4,2,31,64,678
600000,2,48,4,2,31,64,678
120000,2,68,3,5,31,64,678
120000,2,19,5,1,33,62,610
120000,2,17,3,1,33,62,610
120000,2,21,5,1,33,61,610
60000,2,46,3,1,35,63,640
120000,2,42,4,1,31,61,650
100000,2,18,4,1,32,63,640
240000,2,49,5,2,31,64,678
240000,2,29,5,1,31,64,678
240000,2,57,3,2,31,62,610
120000,1,39,6,2,32,64,650
120000,2,34,5,2,32,64,650
10000,1,66,3,2,31,62,640
10000,2,63,2,2,31,62,640
40000,2,35,5,2,31,64,610
120000,1,60,5,4,31,61,630
40000,1,43,5,2,31,64,640
100000,1,52,7,2,31,61,678
650000,1,58,7,2,31,64,678
25000,2,41,4,2,31,64,660
360000,1,51,5,1,33,61,640
10000,1,28,5,2,32,63,640
240000,1,35,5,1,31,61,630
360000,1,44,5,2,35,64,678
120000,1,72,4,2,31,64,610
120000,2,49,3,2,31,63,640
1200000,2,49,5,2,31,63,678
10000,2,39,5,2,31,64,650
240000,2,24,5,1,31,63,650
100000,2,64,5,2,31,62,630
10000,1,46,5,2,31,63,650
10000,2,41,5,2,31,63,650
240000,1,76,3,2,31,62,678
10000,1,77,2,2,31,62,610
18000,2,69,2,2,31,62,610
40000,1,65,3,2,31,62,630
240000,1,31,5,1,31,64,640
120000,1,40,5,2,31,63,678
120000,2,32,5,2,31,63,678
1800000,1,41,5,2,31,64,660
60000,2,41,5,2,31,64,660
120000,2,39,5,1,31,63,630
120000,1,35,5,2,32,62,640
500000,1,57,5,2,33,63,678
300000,1,52,5,2,31,64,678
20000,2,13,2,1,31,64,678
180000,1,65,5,2,31,63,640
240000,2,34,5,1,31,63,640
120000,2,64,2,2,31,61,610
360000,1,47,5,2,31,63,678
20000,2,62,7,2,31,61,630
3000,2,44,5,2,31,63,630
30000,2,35,6,2,31,63,650
120000,2,47,4,2,31,61,640
20000,2,21,4,1,31,64,678
200000,1,56,4,2,31,62,678
1000000,2,56,5,2,31,62,678
32000,2,29,5,1,31,64,630
10000,1,30,4,1,31,63,620
10000,1,67,6,2,32,63,630
120000,2,54,3,2,33,63,640
240000,1,58,3,2,31,62,630
200000,1,53,5,2,32,63,678
50000,1,61,5,2,31,62,678
450000,2,58,6,2,31,62,650
150000,1,70,5,2,31,62,620
240000,1,34,5,1,31,63,640
60000,1,22,5,1,31,62,610
65000,2,20,5,1,33,61,610
120000,2,47,4,1,31,64,660
1000000,1,38,6,2,31,64,660
100000,2,36,6,2,31,64,660
20000,1,41,4,2,31,62,678
100000,2,45,6,2,31,63,678
80000,1,18,5,1,31,64,640
10000,2,16,3,1,31,64,640
10000,1,67,2,2,31,62,610
20000,2,15,2,1,31,63,660
400000,1,53,4,2,31,63,678
480000,1,17,3,1,31,63,678
11900,1,67,5,2,31,62,660
30000,1,57,5,2,31,63,640
360000,2,49,5,2,31,64,660
50000,1,48,4,1,32,62,630
50000,1,62,3,2,31,63,650
100000,2,59,2,2,31,63,650
120000,1,52,3,4,31,62,620
500000,2,46,4,1,31,64,678
240000,1,64,3,2,31,62,678
240000,2,60,5,2,31,62,678
180000,2,55,4,2,31,63,650
60000,2,24,5,1,31,63,650
360000,2,58,7,2,31,63,630
50000,2,78,0,5,31,64,650
80000,1,48,3,1,31,64,650
120000,2,49,3,2,31,64,650
200000,2,69,3,5,31,62,630
10000,1,47,5,2,31,64,650
10000,2,31,5,2,31,62,650
200000,2,34,4,2,31,63,630
180000,1,32,4,2,32,63,640
600000,2,40,4,2,31,64,660
240000,2,74,0,5,31,64,660
240000,2,46,5,2,32,64,640
80000,2,44,4,2,31,63,640
30008,2,28,5,1,31,63,640
492000,2,25,5,1,33,64,640
360000,1,51,3,2,31,64,660
2400000,2,44,5,2,33,63,678
300000,1,33,5,2,31,63,610
1200000,2,38,6,2,31,62,678
5000,1,33,5,1,32,61,630
360000,2,30,5,1,32,61,640
20000,2,27,5,1,32,61,640
50000,2,27,5,1,35,61,620
20000,1,29,5,1,33,61,630
720000,1,66,6,2,31,62,630
360000,2,63,6,2,31,62,630
20000,2,56,3,4,31,62,620
200000,1,60,6,4,31,61,630
20000,1,63,3,2,31,63,630
40000,1,66,3,2,31,63,650
120000,1,61,2,2,31,62,650
120000,2,58,2,2,31,62,650
120000,2,28,4,1,32,61,630
500000,1,28,3,1,33,61,630
360000,2,63,3,5,33,62,660
120000,2,48,4,1,31,62,620
500000,1,68,6,2,31,63,660
120000,2,61,4,1,31,61,630
360000,1,60,3,4,33,61,630
100000,2,77,0,4,33,61,610
20000,1,48,3,2,32,64,630
20000,2,40,4,2,32,64,630
350000,2,65,3,4,31,62,610
20000,2,37,5,1,31,62,610
120000,1,77,5,2,31,62,620
300000,2,51,5,4,33,63,640
30000,1,55,3,2,31,63,650
30000,1,52,4,2,32,64,630
720000,1,42,5,2,31,64,640
360000,2,38,5,2,31,64,640
120000,1,57,4,2,32,63,650
12000,1,48,3,2,31,64,678
360000,2,33,6,1,32,61,678
1440000,2,32,5,2,32,62,640
1000000,1,33,7,2,32,62,640
1000000,2,42,4,4,33,62,678
10000,1,13,2,1,33,62,678
60000,1,42,5,2,31,64,678
120000,1,55,6,2,31,62,678
10000,1,49,5,2,31,64,678
120000,1,48,5,2,31,63,640
240000,2,44,5,2,31,63,678
50000,1,41,5,2,32,64,678
60000,2,43,5,2,32,64,678
480000,1,54,3,2,31,64,678
360000,2,56,4,2,31,64,678
500000,1,52,5,2,31,63,678
200000,2,49,5,2,31,63,678
360000,2,50,4,2,32,62,660
240000,1,43,5,2,31,63,678
240000,2,42,5,2,31,63,678
15000,2,13,2,1,31,63,678
240000,1,41,6,2,32,64,678
100000,1,36,5,2,31,63,660
10000,2,72,0,5,31,61,610
240000,2,51,3,2,33,62,630
600000,1,46,5,1,31,61,650
10000,2,60,5,4,31,61,650
120000,2,41,3,2,32,64,640
120000,2,61,2,5,32,64,640
500000,1,71,6,2,31,62,630
240000,2,48,6,5,32,63,640
10000,2,49,5,2,31,64,660
10000,1,72,2,2,31,62,620
10000,2,40,5,2,32,64,630
300050,1,49,4,2,31,63,678
10000,1,45,5,2,32,63,650
10000,1,69,2,2,31,62,620
120000,1,48,1,1,33,64,650
10000,2,65,5,2,31,62,650
10000,1,60,2,4,33,61,610
10000,1,67,1,4,34,61,630
480000,1,63,1,4,32,61,610
200000,1,60,4,2,31,63,630
200000,2,62,1,2,31,63,630
360000,1,40,3,2,31,63,630
360000,2,40,4,2,31,63,630
120000,1,61,3,2,31,63,640
200000,2,52,2,2,31,63,640
120000,1,61,5,2,31,62,640
60000,1,69,3,2,31,62,620
10000,1,69,3,5,31,61,620
5000,2,31,5,1,31,64,620
360000,2,64,3,2,31,63,630
10000,1,77,1,2,31,62,620
120000,1,26,5,1,31,63,630
400000,1,34,5,2,31,64,678
120000,2,28,6,4,32,64,650
1200000,1,61,7,2,31,62,678
1200000,2,61,6,2,31,62,678
360000,2,48,5,2,31,64,678
60000,2,51,5,2,31,64,650
240000,1,50,6,2,32,64,660
10000,1,80,4,2,31,63,640
10000,1,56,2,2,31,62,630
10000,1,84,6,2,31,62,650
360000,2,82,5,2,31,62,650
10000,1,69,5,2,31,62,640
10000,2,63,3,2,31,62,640
10000,1,64,4,2,31,62,660
360000,1,61,7,2,31,62,678
120000,2,58,3,2,31,62,678
10000,1,75,5,2,31,63,640
120000,2,61,5,2,31,62,620
600000,2,69,0,5,35,61,610
60000,2,38,6,1,33,61,620
240000,1,44,3,4,31,61,640
120000,1,34,5,1,31,62,620
300000,2,25,4,1,31,64,678
120000,2,51,5,2,33,64,678
120000,1,32,5,2,31,62,640
36000,1,32,5,2,31,62,650
300000,1,51,5,2,31,64,640
720000,2,46,6,2,31,64,640
20000,1,66,4,2,31,63,630
400000,2,43,4,2,31,64,678
2400000,1,50,5,4,31,62,678
50000,1,23,5,1,31,63,640
400000,1,35,6,2,31,62,630
120000,1,65,6,2,31,62,640
120000,2,61,4,2,31,62,640
5000,2,17,3,1,31,64,640
20000,2,40,4,2,31,63,678
100000,2,19,3,2,33,62,620
200000,1,41,4,4,33,61,640
350000,1,43,4,1,31,62,650
100000,2,33,4,2,31,62,620
1000,1,29,6,1,33,62,678
10000,2,51,2,5,31,63,620
120000,2,30,5,1,32,62,630
200000,2,63,3,2,31,63,650
120000,2,51,3,2,31,63,650
10000,2,53,3,2,31,64,678
10000,1,27,5,1,31,64,678
60000,1,61,5,2,31,63,640
910000,1,46,7,1,31,61,630
10000,1,24,3,1,33,64,650
180000,2,42,5,5,32,61,640
60000,1,60,3,2,32,64,678
360000,2,49,5,2,31,63,660
10000,2,15,2,1,31,64,620
20000,1,17,3,1,31,64,650
10000,1,61,2,2,33,63,630
12000,1,32,5,2,32,62,678
10000,1,67,5,2,34,63,630
50000,2,64,3,4,32,61,620
20000,1,48,3,2,32,64,640
10000,2,21,5,1,32,64,640
10000,2,67,2,5,31,61,610
10000,1,61,3,2,33,63,640
10000,2,59,1,2,33,63,640
10000,1,55,3,2,34,61,678
360000,2,55,3,4,31,61,620
600000,1,70,3,2,31,62,630
120000,1,45,5,1,33,61,620
200000,2,62,3,4,31,61,678
300000,1,45,3,1,32,62,620
200000,1,35,5,1,32,61,630
100000,1,34,5,2,32,62,678
210000,2,55,4,2,31,64,678
90000,1,53,5,2,31,64,678
100000,1,57,3,2,31,64,678
100000,2,47,4,2,32,64,640
10000,2,14,2,1,32,64,640
240000,1,34,4,1,32,61,640
300000,2,27,5,1,31,63,630
20000,1,48,3,2,31,63,640
500000,1,50,4,2,32,63,640
400000,2,45,4,2,32,63,640
200000,2,42,5,2,31,63,650
60000,1,31,5,1,31,64,678
120000,2,50,5,2,31,63,640
120000,1,48,3,2,31,64,650
120000,2,45,3,2,31,64,650
120000,2,32,4,1,31,64,630
360000,1,27,4,1,31,63,650
120000,2,29,5,1,33,61,630
150000,1,25,5,1,31,64,630
25000,1,45,4,2,31,64,640
100000,2,25,5,1,31,63,678
10000,1,66,5,2,31,62,640
10000,2,66,3,2,31,62,640
100000,2,31,5,1,31,63,630
180000,2,40,3,2,31,64,640
600000,1,59,3,2,33,63,650
540000,2,55,5,2,33,63,650
20000,1,72,3,2,32,62,620
1800000,2,42,4,2,31,64,640
60000,2,63,2,2,31,63,640
240000,1,42,3,1,31,63,640
240000,1,63,3,2,31,62,620
500000,2,54,3,2,31,64,660
240000,2,37,4,1,31,63,660
150000,2,56,6,2,31,61,678
600000,2,64,2,2,33,64,630
200000,1,45,3,2,31,64,678
20000,2,31,4,2,32,62,660
20000,1,54,6,2,31,64,678
2000000,1,48,5,2,31,62,650
1000000,2,44,5,2,31,62,650
120000,1,60,6,2,31,63,640
240000,2,60,4,2,31,63,640
50000,2,44,4,2,31,62,660
240000,1,48,4,2,31,62,678
120000,2,48,4,2,31,62,678
240000,1,55,7,2,31,64,650
240000,2,53,5,2,31,64,650
120000,2,26,5,1,31,64,650
10000,1,50,3,2,31,64,678
20000,2,65,3,5,31,62,640
120000,2,66,3,5,31,61,620
100000,2,23,4,1,31,64,650
240000,2,44,5,1,31,63,630
40000,2,56,3,2,31,62,640
10000,1,69,3,2,33,62,610
120000,2,46,4,2,31,64,630
120000,1,33,5,1,31,64,660
240000,2,52,5,4,33,63,660
200000,1,54,3,2,32,64,610
120000,1,47,4,1,31,63,630
144000,1,38,3,2,32,64,630
10000,2,49,3,2,31,63,678
70000,2,21,5,1,31,63,678
50000,2,50,3,2,31,63,650
10000,1,48,3,2,31,63,650
200000,1,22,5,1,32,61,610
10000,1,20,4,1,33,61,610
240000,2,41,4,2,35,62,660
100000,1,40,3,2,31,64,640
10000,1,50,6,2,31,64,620
30000,2,26,6,1,31,64,620
200000,1,49,3,2,31,62,660
100000,1,63,3,5,35,61,630
120000,1,43,5,2,31,64,640
120000,2,40,3,2,31,64,640
10000,1,40,4,2,31,64,630
10000,2,39,4,2,31,64,630
10000,1,81,2,2,31,62,620
600000,1,47,6,2,35,62,630
480000,2,48,5,2,35,62,630
100000,2,87,1,5,31,61,610
120000,1,70,3,2,31,62,640
360000,1,56,4,2,31,64,630
100000,1,33,3,1,33,61,640
240000,1,29,4,1,33,61,630
100000,2,39,5,2,31,64,650
100000,2,63,4,2,31,63,660
50000,2,56,3,2,33,63,678
10000,2,40,4,2,33,64,640
60000,1,53,3,2,31,64,678
1000000,2,49,3,2,31,64,678
100000,1,44,7,2,32,64,678
600000,2,45,6,2,32,64,678
200000,2,66,7,2,31,62,678
240000,2,52,5,2,31,63,678
156000,2,80,1,2,31,62,620
60000,1,25,5,1,31,64,678
120000,2,73,1,5,31,61,610
10000,2,26,3,1,33,62,620
50000,1,20,5,1,31,63,610
720000,1,58,3,2,31,64,640
360000,2,50,3,2,31,64,640
10000,2,49,5,1,31,61,610
240000,1,47,4,2,32,61,678
240000,1,52,5,2,33,61,678
100000,1,33,7,1,32,61,678
360000,1,28,3,1,32,61,640
25000,1,25,4,1,33,61,620
10000,2,23,5,1,33,61,610
520000,1,33,5,2,32,64,678
100000,2,35,5,2,32,64,678
120000,1,44,6,2,32,62,650
120000,2,53,6,2,31,64,678
240000,1,57,5,2,31,63,660
360000,2,51,5,2,31,63,660
120000,2,26,4,1,32,63,678
120000,2,56,5,4,31,63,640
360000,1,47,4,2,31,64,678
55000,1,67,6,2,31,62,650
120000,1,42,5,2,31,63,678
130000,2,14,2,1,31,63,678
30000,2,66,2,2,31,62,620
480000,1,80,2,2,31,62,620
240000,2,56,3,4,31,61,620
10000,2,19,5,1,31,64,678
10000,1,54,4,2,32,64,678
100000,2,25,5,1,32,64,678
120000,1,55,6,2,31,62,660
120000,2,53,4,2,33,63,650
660000,1,31,5,2,32,63,660
360000,2,32,5,2,32,63,660
240000,2,52,5,2,31,64,660
300000,1,55,5,2,31,62,678
60000,1,46,5,2,31,64,678
120000,2,29,5,1,31,64,630
30000,1,60,6,2,31,62,678
270000,1,62,5,2,31,62,678
30000,2,27,5,1,32,61,630
240000,1,55,4,3,33,61,678
480000,1,41,5,2,31,63,678
480000,2,42,5,2,31,63,678
120000,2,59,4,2,31,63,678
60000,1,29,5,1,31,63,678
20000,1,40,5,2,31,64,678
600000,1,58,6,2,31,63,678
480000,2,57,6,2,31,63,678
50000,2,48,5,2,31,62,650
40000,1,56,5,2,31,64,678
100000,2,55,6,2,31,64,678
120000,1,34,5,2,31,64,630
120000,2,33,4,2,31,64,630
120000,1,76,5,2,31,62,640
2720000,1,59,6,2,31,63,678
2000000,2,56,7,2,31,63,678
360000,2,55,5,2,31,64,678
500000,1,51,5,2,31,62,678
120000,2,58,6,2,31,62,678
120000,2,64,1,5,33,61,620
200000,2,29,4,1,31,63,630
100000,1,27,4,1,33,62,630
40000,2,58,3,5,31,62,640
360000,2,49,3,2,33,64,650
100000,1,43,5,2,31,63,678
360000,2,34,5,1,31,62,630
720000,2,62,3,2,31,62,630
2000000,1,54,7,2,31,63,678
360000,1,45,5,2,31,62,678
600000,2,40,5,2,31,62,678
600000,2,53,6,2,31,62,678
500000,2,46,6,4,31,61,610
240000,1,44,5,2,31,64,678
120000,2,48,4,2,33,64,650
240000,1,58,5,2,31,62,640
10000,1,37,5,2,31,64,640
110000,1,43,3,2,32,64,660
20000,1,53,4,2,31,64,650
120000,2,52,5,2,31,64,650
100000,1,57,6,2,31,64,650
800000,2,56,4,2,31,64,650
10000,2,43,7,2,31,63,678
5000,1,18,3,1,31,62,678
10000,1,58,6,2,31,64,678
100000,2,56,5,2,31,64,678
2000000,1,60,7,2,31,62,678
60000,2,51,5,2,31,63,640
240000,2,54,3,5,31,63,660
20000,1,68,7,2,31,62,650
360000,2,64,5,2,31,63,660
5000,2,28,4,1,32,61,630
12000,2,41,4,4,33,61,620
120000,1,55,5,2,31,63,630
60000,2,53,3,2,32,63,640
60000,2,22,5,1,32,63,640
240000,2,19,5,1,31,63,678
100000,1,69,3,2,31,62,640
240000,1,56,6,2,32,62,640
360000,1,36,4,4,31,61,640
30000,2,27,4,1,31,63,650
360000,1,48,3,1,31,61,620
240000,2,38,6,2,31,64,650
1000000,1,76,4,2,31,62,620
20000,2,60,3,2,31,63,630
60000,2,31,5,1,31,63,630
480000,1,52,5,2,31,64,660
480000,2,43,3,2,31,64,660
360000,1,40,4,2,31,64,650
360000,1,16,3,1,31,64,650
360000,1,15,2,1,31,64,650
20000,1,58,5,2,31,64,678
120000,2,24,5,1,33,61,610
500000,2,25,5,1,33,61,620
360000,2,20,5,1,33,61,610
60000,2,55,3,4,32,62,620
60000,1,23,5,1,32,62,620
120000,2,65,5,2,34,62,630
30000,1,44,7,2,31,63,660
240000,2,42,6,2,31,63,660
120000,2,36,5,2,31,62,660
120000,1,40,5,2,31,64,678
100000,2,49,5,1,31,61,640
120000,1,35,5,2,31,63,660
360000,1,49,5,2,31,64,660
360000,2,60,5,2,31,63,660
360000,1,25,5,2,31,63,660
360000,2,25,5,1,31,63,660
720000,1,47,7,2,31,64,678
180000,1,61,3,2,32,62,640
600000,1,53,3,2,31,62,678
120000,1,33,5,2,31,62,678
10000,2,30,5,2,31,62,678
20000,2,23,5,1,32,64,640
10000,2,27,5,1,34,62,620
240000,2,64,4,5,31,61,640
100000,1,71,2,2,31,62,610
240000,2,42,3,2,31,64,640
10000,1,29,5,1,32,63,620
30000,2,35,3,2,33,64,650
180000,1,66,5,2,33,63,620
360000,1,48,5,2,31,63,640
100000,1,41,3,2,33,63,650
240000,1,48,5,2,31,64,660
600000,2,49,6,2,31,64,660
120000,2,35,5,2,32,63,650
20000,2,29,5,1,31,64,650
360000,1,52,3,2,33,61,650
360000,1,72,5,2,31,62,640
240000,2,67,3,2,31,62,640
240000,2,55,6,2,31,62,678
480000,2,39,4,2,31,64,678
1200000,1,45,3,2,31,64,678
240000,2,13,2,1,31,64,678
120000,2,26,5,1,31,64,678
240000,1,58,5,4,31,61,660
20000,2,53,5,2,32,63,678
20000,1,23,3,1,32,63,678
10000,1,51,4,4,32,61,650
10000,1,39,5,2,32,63,678
50000,1,63,4,2,31,63,640
20000,1,59,3,2,31,62,630
30000,2,58,3,2,31,62,630
10000,2,72,1,2,31,63,630
1060000,2,55,4,2,31,62,650
120000,2,49,5,2,31,64,650
480000,1,50,5,2,31,64,650
240000,1,67,3,2,31,62,620
240000,2,61,4,2,31,62,650
120000,2,39,3,2,31,64,650
120000,1,34,5,2,31,63,630
120000,2,40,4,2,31,63,630
180000,1,50,5,4,31,61,640
120000,1,48,4,2,31,64,660
360000,1,49,5,2,31,64,640
36000,1,15,3,1,31,64,640
1320000,1,54,5,2,31,62,640
240000,2,41,6,4,31,63,620
60000,2,13,2,1,31,63,620
10000,1,48,4,2,31,63,630
150000,1,33,5,1,31,63,630
120000,2,39,4,2,31,64,660
30000,1,37,3,2,31,62,630
120000,1,48,5,2,32,64,640
200000,2,43,3,4,31,64,620
60000,1,41,3,4,31,64,620
600000,1,48,5,2,31,63,650
240000,2,48,5,2,31,63,650
60000,1,18,3,1,31,63,650
220000,2,33,5,1,31,62,620
600000,2,41,4,2,31,64,678
120000,1,43,5,2,31,64,650
20000,2,15,2,1,31,64,650
40000,2,60,5,2,31,63,660
430000,2,38,4,2,31,64,650
20000,1,45,3,2,31,64,650
1000000,1,78,3,2,31,62,620
120000,2,35,5,2,31,64,630
100000,1,38,5,1,32,63,630
360000,1,52,4,2,31,61,650
200000,1,47,3,2,31,62,640
60000,1,52,6,2,31,64,678
60000,2,45,3,2,31,64,630
10000,2,42,5,2,31,63,678
240000,1,44,5,2,31,64,678
600000,2,43,5,2,31,64,678
100000,1,68,3,2,31,62,640
240000,1,53,5,4,31,62,678
180000,1,56,5,2,31,62,678
180000,2,54,6,2,31,62,678
240000,2,60,3,2,31,63,678
20000,1,40,5,2,31,63,640
300000,2,56,5,2,31,62,640
3000,1,30,3,1,31,63,610
1000,1,28,3,1,31,62,610
100000,2,42,6,1,31,63,640
120000,1,42,5,2,35,64,630
120000,2,34,3,2,35,64,630
50000,1,67,1,2,31,62,620
20000,1,63,2,2,31,62,620
120000,1,35,4,2,32,62,640
120000,2,35,5,2,32,62,640
360000,2,40,4,2,31,62,640
360000,1,59,5,2,31,62,650
10000,2,18,3,1,32,64,620
10000,2,17,3,1,32,64,620
360000,2,28,5,1,33,61,630
960000,1,38,4,2,31,63,640
600000,1,53,5,2,31,64,678
120000,2,48,5,1,31,62,640
50000,1,48,5,2,31,64,620
480000,2,33,5,2,31,63,650
120000,2,34,5,1,32,61,640
70000,2,26,4,1,33,61,630
300000,1,53,6,2,31,63,650
30000,2,28,3,1,31,64,620
3000,2,17,3,1,31,64,630
110000,1,30,4,1,33,62,610
240000,2,58,3,5,33,62,610
120000,2,54,4,2,32,64,640
50000,2,19,5,1,33,62,640
240000,1,31,5,1,33,61,650
120000,1,54,7,2,32,64,678
750000,2,50,5,2,32,64,678
100000,1,42,5,2,31,64,660
100000,2,40,5,2,31,64,660
50000,1,60,4,2,31,62,630
120000,2,28,5,1,31,63,660
600000,1,49,7,2,32,64,660
240000,2,46,7,2,32,64,660
30000,2,46,4,2,31,64,678
30000,2,16,3,1,31,64,678
100000,1,62,4,2,31,63,630
40000,1,58,3,1,33,61,610
60000,1,43,4,2,33,62,640
636000,1,45,4,2,31,62,678
360000,2,44,5,2,31,62,678
60000,1,64,3,2,31,63,650
50000,2,61,3,2,31,63,650
300000,1,33,5,2,32,62,630
20004,2,41,5,1,31,61,660
120000,1,35,5,2,31,63,678
60000,1,45,4,2,31,62,678
200000,1,50,7,2,32,63,650
50000,1,46,4,2,32,64,650
10000,1,29,5,1,31,63,678
240000,1,59,5,2,31,64,640
120000,2,51,4,2,31,64,678
300000,1,20,4,1,31,64,678
120000,1,42,3,1,31,63,630
20000,2,48,5,2,31,64,678
240000,1,42,5,2,31,63,640
100000,2,32,5,2,33,64,640
130000,1,54,4,2,31,62,650
240000,2,41,5,2,32,63,660
200000,2,39,4,2,32,63,678
240000,2,36,6,2,31,64,678
120000,1,34,5,2,31,64,678
240000,1,36,5,2,31,63,678
120000,1,46,6,2,31,64,630
30000,2,35,7,2,32,62,678
100000,2,47,7,2,31,64,678
1200000,2,48,5,2,32,64,678
10000,1,61,7,2,31,63,660
30000,2,48,3,2,32,63,630
1000000,1,38,5,2,32,62,678
120000,2,29,4,1,31,62,630
120000,1,37,5,2,32,63,630
240000,2,33,5,2,32,63,630
15000,1,55,3,2,31,63,620
10000,1,16,3,1,31,64,660
400000,1,51,7,2,32,62,678
120000,1,42,5,2,31,64,678
120000,1,58,7,2,31,62,678
240000,2,37,5,2,31,63,660
30000,2,47,5,2,31,64,678
490000,1,65,7,2,31,63,678
80000,2,29,6,1,31,63,678
240000,1,50,6,2,31,64,678
240000,2,49,4,2,31,64,678
100000,2,59,3,2,31,62,640
100000,1,78,3,2,31,63,630
200000,1,44,5,1,31,63,630
300000,1,64,5,5,33,61,678
60000,2,40,3,2,32,64,660
50000,2,50,4,1,31,61,630
100000,2,59,4,3,34,62,630
240000,1,53,3,2,33,61,620
300000,1,37,6,1,32,61,678
96000,1,31,6,1,32,61,630
1200000,1,39,6,2,31,63,660
120000,2,42,4,2,31,64,660
400000,1,48,5,2,31,64,678
120000,1,48,6,2,32,64,660
36000,2,46,5,2,32,64,660
300000,1,43,5,2,31,64,678
120000,2,42,5,2,31,64,678
30000,1,45,5,2,31,64,678
360000,2,46,4,2,31,64,678
400000,1,60,4,2,31,64,630
120000,1,44,5,2,31,64,640
125000,2,44,5,2,31,64,640
50000,1,49,5,2,31,63,678
240000,1,55,5,2,31,64,678
240000,2,53,3,2,31,64,678
120000,1,44,5,2,31,63,678
100000,1,49,5,2,31,64,678
120000,2,16,3,1,31,64,678
240000,2,33,5,2,31,64,650
240000,2,49,5,2,33,64,678
360000,1,51,5,2,33,64,678
100000,2,61,4,2,31,64,650
20000,2,62,1,2,31,62,620
300000,1,55,4,2,31,63,640
360000,2,41,4,2,31,64,678
50000,1,33,5,2,33,64,640
100000,1,43,4,4,33,61,630
10000,1,55,3,2,31,62,630
36000,2,55,2,2,31,62,630
80000,2,67,2,2,31,62,640
240000,2,33,5,1,31,63,660
27000,1,74,2,5,33,61,610
100000,1,27,5,1,32,61,630
240000,2,68,2,2,31,62,620
360000,1,39,3,2,32,62,678
10000,1,47,5,2,31,64,660
20000,2,45,4,2,31,64,660
360000,1,60,3,2,31,62,630
144000,1,50,5,2,33,64,620
46000,2,51,3,2,31,62,630
240000,1,54,3,2,31,64,678
120000,1,30,5,1,31,62,620
10000,1,51,3,2,31,64,678
158000,2,37,7,2,32,62,678
120000,2,45,7,1,31,62,678
240000,2,32,5,2,33,62,678
240000,1,65,3,2,32,62,630
120000,1,48,5,2,31,64,678
60000,1,59,3,5,31,64,678
20000,1,49,5,2,31,63,678
120000,2,46,5,2,31,63,678
360000,2,56,4,2,31,63,678
240000,1,43,5,2,31,63,640
75000,2,40,5,2,31,63,640
500000,1,62,3,2,31,62,650
40000,2,37,5,2,31,64,640
210000,2,38,5,2,31,64,678
10000,1,53,4,2,31,64,640
120000,2,27,5,1,31,64,640
20000,1,24,4,1,31,64,640
300000,1,37,5,1,31,63,630
240000,2,62,3,4,32,62,630
100000,1,52,3,4,33,61,630
1300000,2,78,1,5,31,61,610
180000,1,58,3,2,31,63,678
30000,2,57,3,2,31,63,678
2000000,2,44,5,2,33,61,678
200000,2,62,4,2,31,62,630
500000,1,54,5,2,31,62,630
960000,1,54,6,2,31,64,678
360000,2,53,5,2,31,64,678
120000,1,35,5,2,33,62,650
200000,1,54,5,2,31,61,678
10000,1,41,5,2,31,63,660
120000,1,40,4,2,32,64,650
36000,1,37,5,2,31,64,678
100000,2,45,5,2,31,63,678
100000,2,16,3,1,31,63,678
600000,1,72,5,2,31,63,678
100000,2,43,5,2,31,64,678
15000,2,47,5,2,31,62,640
