index,gender,spouse,age,nfamily,edu,debt,equity,dep
6880,1,2,G3,5,6,0,Q5,8
6881,1,2,G5,4,7,0,Q5,8
6882,1,2,G4,2,3,0,Q1,1
6883,1,2,G4,4,7,0,Q5,1
6884,1,2,G2,4,7,85600,Q5,1
6885,1,2,G5,2,4,75000,Q5,4
6886,2,4,G4,1,5,874,Q2,5
6887,1,2,G5,2,4,0,Q4,1
6888,1,2,G3,4,4,500,Q4,1
6889,1,2,G5,3,2,5000,Q3,1
6890,1,2,G2,3,4,10300,Q2,1
6891,1,1,G1,1,5,1270,Q1,1
6892,2,3,G5,1,2,0,Q3,1
6893,1,2,G2,2,6,14400,Q3,1
6894,1,1,G2,1,6,1000,Q2,7
6895,1,2,G5,2,6,0,Q5,1
6896,2,3,G5,1,2,0,Q1,1
6897,1,2,G2,3,4,9856,Q3,1
6898,2,2,G5,4,2,0,Q2,1
6899,1,2,G5,4,4,7500,Q5,1
6900,1,2,G4,3,6,0,Q3,1
6901,2,1,G2,1,4,0,Q1,1
6902,2,2,G3,2,4,0,Q5,1
6903,1,2,G2,3,6,5680,Q4,2
6904,1,2,G5,2,6,0,Q5,1
6905,1,2,G2,3,1,10000,Q5,7
6906,1,2,G5,3,4,0,Q4,1
6907,2,4,G4,1,4,0,Q1,1
6908,2,1,G4,1,7,6000,Q2,1
6909,2,1,G2,1,4,0,Q4,1
6910,1,2,G5,2,3,23300,Q5,1
6911,2,3,G5,1,2,0,Q1,1
6912,1,2,G5,2,3,1000,Q4,1
6913,2,3,G5,1,2,5500,Q4,1
6914,1,2,G5,4,2,0,Q2,1
6915,2,2,G4,2,3,18000,Q3,1
6916,1,2,G3,4,6,8300,Q1,1
6917,2,4,G4,1,3,0,Q1,1
6918,1,2,G2,3,7,7870,Q2,1
6919,1,2,G5,2,6,0,Q4,1
6920,1,4,G5,1,1,800,Q4,1
6921,1,1,G3,2,7,8000,Q5,1
6922,1,2,G4,3,4,1700,Q4,1
6923,1,2,G2,4,6,31000,Q4,1
6924,2,2,G2,2,4,2900,Q1,1
6925,1,2,G2,4,5,15266,Q3,1
6926,2,3,G5,1,3,0,Q3,1
6927,1,2,G5,2,4,8130,Q4,1
6928,1,2,G4,3,4,1702,Q1,3
6929,2,3,G5,1,2,600,Q2,1
6930,1,2,G3,3,4,61500,Q3,1
6931,1,2,G3,3,4,0,Q3,3
6932,1,2,G4,4,2,0,Q1,2
6933,1,2,G3,4,4,1000,Q1,1
6934,2,3,G5,3,4,8000,Q3,3
6935,1,2,G5,2,1,36850,Q3,2
6936,1,2,G4,2,4,0,Q3,1
6937,1,2,G4,3,4,12000,Q1,1
6938,1,2,G5,3,4,0,Q4,1
6939,1,3,G5,1,2,0,Q1,1
6940,1,2,G4,4,5,2600,Q4,1
6941,1,3,G5,1,2,500,Q4,1
6942,1,2,G4,3,4,20,Q3,1
6943,1,2,G4,3,4,15790,Q4,1
6944,1,2,G5,3,4,11600,Q4,1
6945,1,3,G5,1,4,0,Q1,1
6946,2,3,G5,1,2,0,Q3,3
6947,2,3,G5,1,2,0,Q2,3
6948,1,4,G4,1,6,0,Q3,7
6949,1,2,G4,5,3,0,Q2,1
6950,2,3,G5,1,3,1000,Q1,1
6951,1,2,G2,4,7,2941,Q2,1
6952,1,2,G4,3,4,27000,Q5,1
6953,1,1,G2,1,6,0,Q1,2
6954,1,1,G2,1,5,6000,Q3,1
6955,1,2,G4,4,4,2800,Q4,1
6956,1,2,G4,4,2,0,Q2,1
6957,2,3,G5,1,2,5000,Q5,1
6958,1,2,G5,2,3,15000,Q4,1
6959,1,2,G4,3,6,3070,Q5,3
6960,1,2,G5,3,4,0,Q4,1
6961,1,2,G2,2,5,0,Q2,1
6962,1,4,G4,1,5,2000,Q1,4
6963,1,2,G3,2,4,0,Q4,1
6964,1,2,G5,2,2,0,Q5,1
6965,2,2,G4,2,6,4000,Q3,1
6966,1,2,G3,4,4,22500,Q4,1
6967,1,2,G4,4,5,0,Q5,1
6968,1,2,G3,4,4,0,Q4,1
6969,2,1,G3,1,7,22000,Q5,1
6970,1,2,G4,4,6,8000,Q5,1
6971,1,1,G3,2,6,0,Q1,1
6972,2,4,G3,2,5,0,Q3,1
6973,1,1,G5,1,6,0,Q3,1
6974,1,2,G4,4,7,142037,Q5,1
6975,1,2,G2,5,5,24000,Q4,1
6976,1,2,G3,4,5,60290,Q2,1
6977,1,1,G3,1,6,0,Q4,2
6978,1,2,G4,5,5,3472,Q2,1
6979,1,2,G5,2,3,0,Q3,1
6980,1,2,G5,2,7,0,Q5,1
6981,1,2,G2,3,6,0,Q3,2
6982,1,2,G3,4,7,8000,Q5,10
6983,1,1,G3,1,6,4000,Q3,1
6984,2,3,G4,2,2,1000,Q1,1
6985,1,1,G2,2,5,3000,Q4,1
6986,2,4,G5,1,4,0,Q5,1
6987,1,4,G5,1,3,856,Q1,1
6988,2,3,G5,1,1,0,Q1,1
6989,2,3,G5,1,1,0,Q2,1
6990,2,3,G5,1,2,1400,Q2,1
6991,1,2,G5,2,2,0,Q2,5
6992,1,1,G4,3,3,0,Q2,1
6993,1,2,G4,2,4,0,Q4,1
6994,1,2,G3,3,4,8090,Q3,1
6995,2,3,G4,3,3,950,Q2,1
6996,1,2,G3,4,6,0,Q4,1
6997,1,2,G4,4,4,1700,Q2,1
6998,1,4,G4,3,3,3170,Q1,1
6999,2,3,G5,1,2,0,Q1,1
7000,1,2,G3,5,5,1315,Q5,1
7001,1,1,G4,1,5,6740,Q2,1
7002,1,4,G4,1,4,272,Q1,1
7003,1,4,G4,2,4,0,Q1,1
7004,1,2,G3,3,4,900,Q2,1
7005,1,1,G2,1,5,0,Q1,1
7006,1,2,G3,4,5,6760,Q2,2
7007,1,2,G4,4,4,6292,Q3,1
7008,1,2,G3,2,4,10000,Q4,1
7009,1,2,G2,3,6,2800,Q3,1
7010,1,2,G4,2,3,0,Q3,1
7011,1,2,G5,4,3,7500,Q1,1
7012,1,2,G5,2,4,0,Q2,1
7013,1,2,G2,3,4,0,Q1,3
7014,1,2,G5,2,4,0,Q3,1
7015,1,2,G4,3,4,0,Q4,8
7016,1,2,G3,4,6,11000,Q3,3
7017,2,3,G5,4,2,0,Q3,1
7018,1,2,G4,4,6,8918,Q5,1
7019,1,2,G3,5,6,115000,Q5,1
7020,1,4,G5,3,3,686,Q3,1
7021,2,3,G5,1,2,0,Q1,1
7022,1,2,G5,3,4,0,Q5,1
7023,2,3,G5,1,2,3500,Q3,1
7024,1,1,G4,2,2,0,Q1,3
7025,1,2,G4,3,6,500,Q5,1
7026,1,2,G5,2,5,200,Q3,1
7027,2,3,G5,1,3,0,Q5,1
7028,1,2,G4,4,5,20,Q4,1
7029,1,4,G5,2,4,35500,Q5,1
7030,1,2,G4,5,6,1540,Q3,5
7031,1,2,G4,4,6,0,Q4,1
7032,1,2,G4,5,6,46350,Q5,1
7033,1,2,G5,2,4,530,Q5,1
7034,1,2,G5,2,6,0,Q5,4
7035,1,2,G2,3,7,12460,Q3,1
7036,1,2,G2,4,7,0,Q3,1
7037,1,2,G5,2,4,0,Q1,1
7038,2,4,G4,1,3,200,Q1,1
7039,1,2,G4,4,7,0,Q5,1
7040,1,2,G2,3,6,0,Q3,1
7041,2,3,G5,1,2,0,Q1,3
7042,1,3,G5,1,4,0,Q5,1
7043,2,4,G4,2,6,3000,Q5,1
7044,1,2,G3,4,4,2000,Q5,1
7045,1,2,G5,2,4,13708,Q3,1
7046,2,3,G5,1,2,0,Q1,3
7047,1,1,G2,1,6,950,Q2,1
7048,1,2,G3,5,4,13500,Q4,1
7049,2,1,G4,1,4,450,Q3,1
7050,2,4,G5,1,4,1617,Q1,1
7051,1,2,G5,3,3,500,Q4,1
7052,1,2,G3,4,6,14800,Q4,1
7053,1,1,G4,2,4,3,Q3,3
7054,1,1,G1,1,6,2000,Q1,8
7055,2,2,G5,2,1,0,Q1,1
7056,1,4,G4,2,4,6,Q4,3
7057,1,2,G5,2,2,60,Q5,3
7058,2,1,G2,2,5,53,Q1,3
7059,1,2,G5,2,2,30,Q2,1
7060,1,2,G2,4,4,7950,Q2,10
7061,2,3,G5,3,1,0,Q2,2
7062,1,2,G4,3,6,3000,Q5,1
7063,2,3,G5,1,1,0,Q2,1
7064,1,2,G5,2,5,6400,Q3,1
7065,2,3,G5,1,3,4150,Q2,1
7066,1,2,G4,3,5,0,Q4,1
7067,1,2,G4,4,6,9260,Q5,1
7068,1,2,G2,4,6,0,Q4,1
7069,1,2,G2,4,7,0,Q4,1
7070,1,2,G4,2,4,25200,Q5,1
7071,1,2,G3,5,5,3000,Q5,1
7072,1,2,G4,2,3,300,Q1,5
7073,1,2,G3,4,4,500,Q3,1
7074,2,4,G5,1,1,0,Q2,1
7075,1,2,G5,2,4,0,Q4,1
7076,1,2,G3,4,5,23800,Q2,1
7077,1,2,G5,2,2,100,Q2,3
7078,1,2,G5,2,6,70,Q2,1
7079,2,4,G4,1,2,0,Q1,1
7080,1,2,G2,3,5,7914,Q2,1
7081,1,2,G4,4,7,2000,Q5,1
7082,1,2,G3,3,6,16400,Q5,3
7083,2,3,G5,2,4,400,Q5,3
7084,1,2,G4,4,6,17200,Q4,1
7085,1,3,G5,1,2,0,Q2,1
7086,1,2,G5,4,6,23468,Q3,1
7087,1,2,G5,2,2,0,Q2,3
7088,1,2,G5,2,2,500,Q2,1
7089,1,2,G4,2,5,10000,Q3,1
7090,1,2,G3,4,5,13000,Q3,1
7091,1,2,G5,2,3,3900,Q1,1
7092,1,2,G3,3,4,400,Q2,2
7093,1,2,G2,2,6,15100,Q3,1
7094,1,4,G3,4,4,0,Q4,1
7095,2,3,G5,1,2,0,Q1,1
7096,2,4,G4,3,3,0,Q2,1
7097,1,3,G5,4,3,2500,Q4,1
7098,1,2,G4,4,4,0,Q1,3
7099,1,4,G5,1,2,3140,Q1,1
7100,1,2,G5,2,3,0,Q1,1
7101,2,3,G5,1,1,0,Q1,1
7102,1,1,G4,2,6,13400,Q5,1
7103,1,2,G3,4,6,1700,Q4,1
7104,1,2,G4,4,4,8000,Q4,2
7105,1,2,G5,3,3,2300,Q3,3
7106,2,3,G5,1,3,0,Q1,3
7107,1,1,G3,2,4,0,Q2,3
7108,1,2,G2,4,5,9600,Q1,1
7109,1,2,G5,2,3,500,Q3,1
7110,1,1,G3,2,6,0,Q3,1
7111,1,2,G5,5,4,0,Q3,1
7112,2,3,G5,1,4,0,Q1,1
7113,1,1,G3,3,6,4500,Q5,1
7114,1,2,G2,3,6,0,Q4,1
7115,1,4,G5,1,5,5000,Q4,1
7116,1,2,G4,3,4,2686,Q3,1
7117,1,2,G4,3,5,0,Q3,1
7118,1,2,G3,3,4,12000,Q2,1
7119,1,2,G5,2,3,6000,Q5,1
7120,1,2,G5,2,3,0,Q3,1
7121,1,2,G5,2,4,0,Q3,1
7122,2,3,G5,1,2,0,Q1,1
7123,1,2,G3,4,7,4100,Q3,1
7124,1,2,G2,3,5,0,Q4,1
7125,1,2,G1,3,6,5000,Q3,1
7126,1,3,G5,2,4,12000,Q5,1
7127,1,2,G4,3,3,6600,Q4,1
7128,1,2,G5,5,4,1700,Q5,1
7129,1,2,G4,6,7,15730,Q5,1
7130,1,3,G5,1,2,0,Q2,1
7131,1,4,G5,1,3,1000,Q1,2
7132,1,4,G4,1,6,460,Q1,2
7133,1,2,G3,4,7,8700,Q4,1
7134,1,2,G3,5,5,25400,Q2,1
7135,1,2,G4,6,6,0,Q1,6
7136,2,4,G2,3,4,3400,Q3,1
7137,2,1,G1,1,5,0,Q1,3
7138,1,2,G5,3,4,1861,Q3,3
7139,2,4,G4,3,4,3200,Q1,1
7140,1,2,G2,4,6,8530,Q4,1
7141,2,3,G5,1,4,0,Q4,1
7142,1,2,G2,4,5,28193,Q4,4
7143,1,2,G5,2,3,5000,Q4,1
7144,1,2,G2,3,5,9020,Q3,1
7145,2,2,G5,2,4,14000,Q1,1
7146,1,1,G2,1,5,1050,Q1,1
7147,1,2,G5,2,4,15,Q4,1
7148,2,2,G5,2,4,0,Q3,1
7149,1,2,G5,2,4,0,Q5,7
7150,1,4,G3,3,4,1566,Q5,4
7151,1,2,G3,4,7,15000,Q4,8
7152,1,2,G5,3,7,1050,Q5,1
7153,1,2,G5,2,3,100,Q2,3
7154,1,2,G5,2,4,0,Q2,1
7155,1,2,G2,5,5,70,Q3,1
7156,2,3,G5,1,2,0,Q3,3
7157,1,2,G5,2,7,6786,Q4,1
7158,1,2,G5,2,4,0,Q4,1
7159,1,2,G2,2,6,5400,Q2,1
7160,2,4,G3,2,5,0,Q2,1
7161,2,4,G4,5,6,1700,Q1,3
7162,1,2,G1,2,6,0,Q3,1
7163,1,2,G2,3,6,0,Q4,8
7164,2,4,G4,3,5,8800,Q2,1
7165,1,2,G4,3,4,7600,Q3,1
7166,1,2,G4,4,6,3000,Q2,1
7167,1,2,G5,2,4,4100,Q1,1
7168,1,2,G5,2,4,14710,Q2,1
7169,1,2,G1,3,4,3000,Q3,1
7170,1,4,G3,3,4,8000,Q4,7
7171,1,2,G3,3,6,60,Q5,1
7172,1,2,G3,4,5,0,Q3,8
7173,2,4,G4,1,4,500,Q2,1
7174,2,3,G5,1,2,0,Q2,1
7175,1,2,G4,4,6,0,Q4,3
7176,2,3,G5,1,2,3500,Q3,1
7177,1,2,G3,3,6,3000,Q5,1
7178,1,2,G5,2,4,4890,Q2,1
7179,1,2,G5,2,6,6980,Q4,3
7180,1,2,G5,3,3,0,Q3,1
7181,1,2,G5,3,3,4530,Q1,1
7182,1,2,G5,2,4,1600,Q3,1
7183,2,2,G4,4,7,22950,Q4,1
7184,1,2,G2,4,5,18110,Q3,1
7185,1,2,G4,4,5,10053,Q3,1
7186,2,4,G2,3,4,3660,Q3,1
7187,2,3,G5,1,1,0,Q2,1
7188,1,2,G5,2,5,0,Q3,1
7189,1,2,G3,4,6,9000,Q3,1
7190,1,2,G5,3,3,1500,Q4,1
7191,1,2,G5,2,3,0,Q2,3
7192,1,2,G4,3,6,4126,Q5,4
7193,1,2,G3,4,6,7795,Q3,1
7194,1,2,G3,3,6,300,Q2,1
7195,1,2,G5,2,4,0,Q1,3
7196,1,4,G5,2,3,0,Q2,1
7197,1,2,G4,3,6,25000,Q5,1
7198,1,2,G5,4,6,31000,Q5,3
7199,1,2,G4,3,6,36000,Q4,2
7200,1,4,G4,1,2,0,Q1,1
7201,1,2,G3,5,4,6127,Q2,3
7202,1,2,G5,2,2,2000,Q3,7
7203,1,2,G4,3,5,0,Q1,1
7204,1,2,G5,5,6,45000,Q3,1
7205,1,2,G3,4,7,14600,Q3,2
7206,2,3,G5,1,2,0,Q1,1
7207,1,2,G4,4,7,12,Q2,2
7208,1,2,G5,2,2,0,Q1,1
7209,1,2,G2,4,5,0,Q2,1
7210,1,4,G5,3,3,0,Q2,1
7211,1,2,G3,4,6,0,Q3,1
7212,2,3,G5,1,3,0,Q2,1
7213,1,2,G4,4,4,600,Q2,1
7214,1,4,G5,1,6,2000,Q1,1
7215,1,2,G4,4,4,0,Q4,1
7216,2,4,G5,1,4,0,Q2,1
7217,1,2,G4,3,4,12491,Q1,1
7218,1,2,G4,5,4,3300,Q4,1
7219,1,4,G4,1,4,0,Q2,1
7220,1,2,G4,2,4,0,Q3,1
7221,1,2,G4,3,4,0,Q3,4
7222,1,2,G3,4,6,8660,Q2,1
7223,1,2,G3,5,6,15000,Q5,2
7224,2,3,G5,1,3,0,Q1,1
7225,1,2,G5,4,3,2000,Q5,3
7226,1,2,G3,5,6,6200,Q4,1
7227,1,2,G5,2,7,5000,Q5,1
7228,2,3,G5,2,2,0,Q2,1
7229,1,2,G2,4,5,6500,Q4,1
7230,1,4,G5,1,2,0,Q2,3
7231,2,4,G5,1,5,3900,Q4,1
7232,1,2,G5,2,4,62000,Q5,1
7233,1,4,G5,1,4,0,Q2,1
7234,2,4,G4,1,4,60,Q1,1
7235,1,2,G5,2,2,2000,Q3,1
7236,1,4,G4,4,3,0,Q2,3
7237,1,2,G4,3,6,6448,Q3,1
7238,1,2,G3,4,4,772,Q2,1
7239,1,2,G2,4,6,6000,Q3,5
7240,1,2,G4,5,6,20,Q3,1
7241,1,2,G4,4,6,12500,Q4,1
7242,1,1,G3,1,4,0,Q2,1
7243,1,2,G2,4,5,16095,Q2,1
7244,1,1,G3,1,4,0,Q1,3
7245,1,2,G5,2,4,77260,Q5,3
7246,1,4,G3,3,4,0,Q1,1
7247,2,2,G2,2,5,0,Q3,1
7248,2,4,G5,2,1,0,Q2,1
7249,2,2,G4,2,6,13000,Q2,1
7250,1,1,G4,1,3,55,Q2,1
7251,2,2,G4,1,3,0,Q2,3
7252,1,2,G4,3,6,0,Q5,1
7253,2,1,G1,3,6,6000,Q5,1
7254,1,2,G5,3,2,100,Q4,1
7255,1,2,G4,5,3,500,Q1,2
7256,2,3,G5,1,4,0,Q3,3
7257,1,2,G5,4,2,500,Q4,3
7258,2,3,G3,1,5,8500,Q5,2
7259,1,2,G5,2,2,0,Q3,1
7260,1,2,G4,2,6,0,Q3,1
7261,2,1,G1,1,6,0,Q1,1
7262,2,3,G5,1,2,0,Q2,3
7263,1,2,G5,2,3,0,Q4,1
7264,1,2,G5,2,2,0,Q2,3
7265,2,4,G3,2,4,400,Q1,1
7266,1,2,G3,4,7,43300,Q5,1
7267,2,1,G3,1,7,4000,Q2,1
7268,2,4,G4,2,4,0,Q1,1
7269,1,4,G5,2,4,1800,Q1,1
7270,1,2,G3,3,4,2872,Q2,1
7271,1,2,G3,4,4,1514,Q1,1
7272,1,2,G4,4,6,40,Q4,2
7273,1,2,G4,6,6,7500,Q3,1
7274,1,2,G4,3,4,12296,Q4,1
7275,1,2,G3,2,5,0,Q3,1
7276,1,1,G5,1,2,0,Q1,3
7277,1,1,G3,1,7,0,Q3,5
7278,1,1,G4,2,2,0,Q3,3
7279,1,2,G5,2,3,0,Q1,3
7280,2,2,G5,2,1,0,Q1,3
7281,1,2,G5,2,4,0,Q2,3
7282,2,4,G4,2,4,1000,Q1,1
7283,1,2,G3,4,6,11450,Q4,7
7284,1,2,G2,3,6,2500,Q3,2
7285,1,2,G2,4,6,16470,Q3,8
7286,1,2,G2,4,7,8101,Q4,3
7287,1,2,G5,3,6,70100,Q5,1
7288,1,2,G3,4,4,694,Q3,1
7289,1,2,G5,2,4,2600,Q3,1
7290,1,2,G4,2,6,1400,Q4,2
7291,2,3,G4,1,3,3960,Q3,3
7292,1,2,G5,2,2,0,Q1,1
7293,1,2,G3,5,6,17440,Q5,1
7294,1,2,G3,4,5,0,Q4,7
7295,1,3,G5,2,3,0,Q4,2
7296,1,4,G4,1,4,0,Q1,1
7297,1,2,G3,3,4,0,Q4,1
7298,1,2,G2,4,6,23500,Q4,1
7299,1,2,G2,4,6,210,Q3,1
7300,1,2,G2,3,4,0,Q2,1
7301,2,4,G5,4,3,0,Q3,1
7302,1,2,G5,2,4,60000,Q3,1
7303,1,4,G4,4,4,4540,Q1,1
7304,1,2,G3,4,3,12873,Q1,1
7305,1,2,G4,5,6,72000,Q5,2
7306,2,2,G4,2,7,0,Q5,1
7307,1,2,G2,3,6,0,Q3,5
7308,2,1,G5,1,4,0,Q3,1
7309,2,3,G5,1,1,0,Q4,1
7310,2,3,G5,1,1,0,Q2,3
7311,1,4,G5,1,2,2800,Q1,3
7312,2,1,G1,2,6,900,Q1,1
7313,1,2,G4,4,4,0,Q3,1
7314,1,2,G4,2,3,4200,Q2,1
7315,1,2,G4,2,3,1500,Q4,1
7316,2,1,G2,1,5,0,Q2,1
7317,1,2,G5,3,3,0,Q4,1
7318,2,3,G5,1,1,0,Q1,1
7319,1,2,G5,2,2,7000,Q4,1
7320,2,4,G4,2,4,0,Q2,1
7321,1,2,G5,2,3,0,Q3,3
7322,1,2,G5,8,4,8800,Q5,1
7323,2,2,G5,2,2,6350,Q2,1
7324,1,2,G2,5,6,0,Q1,1
7325,1,2,G5,2,4,0,Q4,1
7326,2,3,G5,1,2,0,Q2,3
7327,1,2,G2,4,6,8100,Q4,8
7328,1,2,G3,4,6,6000,Q5,1
7329,1,2,G3,4,4,0,Q3,3
7330,1,2,G4,3,7,17950,Q5,1
7331,1,2,G4,4,5,670,Q5,1
7332,1,2,G5,2,2,0,Q3,1
7333,1,4,G4,3,4,12868,Q4,1
7334,1,2,G4,4,4,300,Q4,3
7335,2,2,G3,5,4,40,Q2,1
7336,1,4,G2,1,6,530,Q1,1
7337,1,2,G5,2,2,0,Q1,1
7338,1,2,G5,4,6,0,Q4,1
7339,1,2,G4,3,7,0,Q5,1
7340,1,2,G5,2,2,0,Q1,1
7341,1,2,G5,2,6,0,Q3,1
7342,2,3,G5,2,2,3000,Q2,1
7343,1,2,G4,3,4,10300,Q5,2
7344,1,2,G2,4,5,0,Q1,1
7345,1,2,G4,4,4,0,Q4,1
7346,1,3,G5,1,1,0,Q1,1
7347,2,2,G4,1,1,0,Q2,1
7348,2,4,G5,1,2,0,Q1,1
7349,1,2,G2,2,6,2000,Q3,3
7350,1,2,G5,2,3,0,Q3,1
7351,1,2,G4,4,4,0,Q4,1
7352,2,3,G5,3,3,600,Q2,1
7353,2,2,G5,2,2,0,Q3,1
7354,2,3,G5,1,2,0,Q3,3
7355,1,2,G4,2,4,500,Q2,3
7356,2,3,G5,1,1,0,Q1,3
7357,1,2,G5,2,5,1620,Q3,1
7358,1,2,G5,2,4,7500,Q4,1
7359,1,2,G5,3,3,0,Q2,1
7360,1,2,G5,3,4,350,Q5,1
7361,1,2,G5,2,4,0,Q5,1
7362,1,2,G4,3,4,1650,Q2,3
7363,1,2,G2,4,5,780,Q1,1
7364,1,2,G3,4,5,1000,Q3,1
7365,1,2,G3,4,5,2000,Q4,1
7366,1,2,G4,5,7,33350,Q5,1
7367,1,2,G5,2,2,0,Q3,3
7368,2,3,G5,2,1,0,Q1,3
7369,2,3,G5,1,2,0,Q1,3
7370,2,3,G5,1,1,500,Q1,1
7371,1,2,G5,3,3,7570,Q2,1
7372,1,4,G5,1,2,0,Q1,1
7373,2,3,G5,3,2,1040,Q1,1
7374,1,2,G4,3,4,20000,Q5,1
7375,2,2,G3,4,7,13500,Q5,1
7376,1,2,G3,3,5,6500,Q3,7
7377,1,2,G4,4,5,0,Q4,1
7378,1,1,G3,2,4,20,Q4,1
7379,1,2,G3,3,4,150,Q4,1
7380,1,1,G2,1,5,29762,Q3,1
7381,2,4,G4,3,4,7270,Q2,1
7382,1,2,G4,3,5,0,Q5,8
7383,1,4,G4,1,5,0,Q1,1
7384,2,2,G3,2,4,0,Q1,1
7385,2,3,G5,1,1,0,Q1,1
7386,1,1,G3,1,4,0,Q5,1
7387,1,2,G4,3,4,0,Q5,1
7388,1,4,G2,4,6,0,Q3,1
7389,2,3,G5,1,1,0,Q2,3
7390,1,3,G4,3,6,3368,Q3,1
7391,2,3,G5,1,1,0,Q2,1
7392,1,2,G5,2,2,0,Q1,3
7393,2,3,G5,1,1,0,Q1,3
7394,1,2,G5,2,3,215300,Q4,1
7395,1,2,G5,2,4,0,Q3,3
7396,1,2,G3,5,7,20000,Q5,4
7397,1,2,G3,4,5,0,Q5,1
7398,1,2,G5,2,4,560,Q5,3
7399,1,2,G2,3,6,18000,Q2,3
7400,2,3,G5,1,2,0,Q1,3
7401,1,2,G4,3,4,0,Q4,1
7402,1,2,G5,3,7,8500,Q5,4
7403,1,2,G2,4,6,5280,Q2,1
7404,1,2,G2,4,5,4000,Q4,1
7405,2,2,G5,3,2,0,Q2,1
7406,1,2,G2,3,5,0,Q4,1
7407,2,2,G2,4,6,0,Q2,1
7408,1,2,G4,4,7,14000,Q5,1
7409,1,2,G3,5,5,14000,Q5,1
7410,1,2,G3,3,4,4000,Q3,10
7411,1,2,G5,2,3,0,Q2,3
7412,2,1,G2,1,6,3100,Q1,1
7413,1,2,G4,4,4,850,Q2,1
7414,1,2,G3,4,5,51040,Q4,1
7415,1,2,G4,3,6,0,Q4,3
7416,1,2,G4,3,6,764,Q3,1
7417,1,2,G3,3,4,5677,Q3,1
7418,2,3,G4,2,4,0,Q4,1
7419,1,2,G5,2,2,190,Q4,1
7420,1,1,G2,1,4,3508,Q1,1
7421,1,1,G3,3,5,0,Q3,1
7422,2,3,G5,2,1,300,Q1,3
7423,1,2,G5,2,2,0,Q3,1
7424,1,2,G4,5,6,0,Q4,1
7425,1,2,G4,3,4,4200,Q3,10
7426,1,2,G4,2,2,5500,Q3,3
7427,1,2,G5,2,4,2000,Q4,3
7428,2,3,G5,1,2,0,Q2,3
7429,1,2,G4,2,4,0,Q3,1
7430,2,4,G3,1,6,0,Q1,1
7431,1,2,G5,2,3,0,Q2,1
7432,2,1,G3,2,4,100,Q1,3
7433,1,2,G5,2,2,0,Q3,1
7434,1,2,G3,5,6,9600,Q3,1
7435,1,2,G5,3,3,0,Q5,2
7436,1,2,G4,4,6,19000,Q5,1
7437,1,2,G5,2,3,383,Q4,1
7438,1,2,G2,2,5,2548,Q5,1
7439,1,4,G4,3,4,8000,Q3,1
7440,1,2,G2,3,5,11637,Q3,2
7441,1,4,G4,3,4,4844,Q2,1
7442,1,2,G3,3,6,3330,Q4,1
7443,1,2,G2,2,5,0,Q3,1
7444,1,2,G4,3,2,4080,Q3,1
7445,2,3,G5,1,3,5500,Q1,1
7446,1,2,G3,5,4,0,Q2,1
7447,1,4,G3,3,7,4916,Q2,1
7448,1,2,G5,2,3,9760,Q4,1
7449,2,3,G5,1,1,0,Q3,1
7450,1,2,G4,2,4,10330,Q5,3
7451,2,3,G5,1,1,0,Q1,3
7452,1,4,G3,1,6,1700,Q5,1
7453,1,2,G4,4,4,0,Q3,1
7454,2,3,G5,1,2,0,Q2,1
7455,1,2,G5,2,2,200,Q2,1
7456,1,2,G4,2,3,0,Q1,3
7457,2,3,G5,1,1,0,Q3,3
7458,2,3,G5,1,2,0,Q3,1
7459,1,2,G5,2,4,20,Q5,1
7460,1,2,G5,2,5,200,Q3,1
7461,1,2,G5,2,4,0,Q2,3
7462,1,2,G5,3,2,10000,Q2,4
7463,1,2,G5,2,2,0,Q3,3
7464,2,4,G5,1,4,60,Q3,1
7465,2,3,G5,3,1,0,Q1,3
7466,1,1,G4,1,2,0,Q1,1
7467,1,2,G4,4,4,60630,Q5,1
7468,1,2,G5,3,3,0,Q4,1
7469,2,3,G5,5,2,4900,Q4,5
7470,1,3,G4,3,6,0,Q4,1
7471,1,2,G4,4,5,12944,Q4,1
7472,1,2,G4,4,4,0,Q3,1
7473,1,2,G3,3,4,2622,Q2,1
7474,1,2,G5,2,4,17000,Q4,1
7475,1,2,G5,2,4,0,Q2,1
7476,2,3,G4,3,4,81250,Q5,1
7477,1,2,G3,3,6,10750,Q4,1
7478,1,2,G4,3,4,0,Q4,1
7479,1,2,G2,3,6,16600,Q4,1
7480,2,3,G5,1,2,0,Q2,1
7481,1,2,G2,3,5,3350,Q1,1
7482,1,2,G4,4,3,0,Q4,3
7483,1,2,G4,5,7,200,Q3,2
7484,2,3,G4,1,4,0,Q2,1
7485,1,2,G5,2,4,0,Q3,1
7486,1,2,G4,4,4,15000,Q3,1
7487,1,2,G4,4,4,0,Q4,1
7488,1,1,G4,1,4,600,Q1,1
7489,1,2,G4,5,6,6300,Q5,1
7490,1,2,G3,4,4,16130,Q4,1
7491,1,2,G2,5,6,0,Q3,3
7492,1,3,G3,4,5,0,Q1,1
7493,2,4,G5,1,2,0,Q3,1
7494,1,2,G4,4,4,0,Q2,1
7495,2,3,G4,4,4,10932,Q3,3
7496,1,2,G5,3,4,0,Q5,3
7497,1,2,G3,3,6,0,Q4,1
7498,1,2,G4,3,4,0,Q5,1
7499,1,2,G5,2,2,0,Q3,1
7500,1,2,G4,3,6,103000,Q5,1
7501,2,3,G5,1,1,0,Q1,1
