id,edu,age,debt,equity,income,slack,cs
491100332,5,G4,0,12920,881,512,2054
491100372,5,G5,3000,21700,3037,2665,1260
491700331,4,G5,1280,28590,1016,671,901
491800201,2,G5,0,2600,5087,4619,1155
491800301,6,G4,44000,166588,17080,14444,5680
491900221,6,G2,16000,8523,6318,4996,1899
491900321,5,G3,480,18224,6100,6014,5608
491900331,2,G5,3712,45408,1101,805,808
493800281,7,G4,17000,60240,9444,7071,4236
510000112,6,G5,0,94500,1328,1032,2658
510000202,1,G5,0,3866,3072,2938,2351
510000252,2,G5,500,2572,5010,4732,1571
510100172,4,G5,0,105450,5118,4804,1758
510100182,4,G4,3000,16654,10517,8496,4740
510100202,2,G5,60,640,1271,1250,1192
510100212,4,G5,300,250,2743,2565,1454
510100372,5,G3,25087,3407,4480,2995,3800
510100392,3,G4,200,17340,2484,2038,1592
510101112,4,G5,0,232256,1632,1147,1776
510700331,6,G4,23150,162355,16565,11811,3820
510700341,6,G5,300,65400,10450,8667,3880
510700371,6,G3,2800,1766,4133,3595,2692
510800291,3,G5,2000,12286,3212,3119,1750
510800361,2,G5,0,3600,1542,1486,870
510900201,4,G5,1200,8460,2828,2321,1346
510900221,4,G5,0,18450,1444,1427,1250
510901101,5,G4,9400,654,3402,3191,1869
511000172,5,G4,6300,25920,2413,1994,1519
511000282,5,G1,0,1247,1935,1922,1570
511000312,4,G2,180,2362,2184,1953,1460
511000362,4,G4,0,4820,6803,4398,1812
511100132,6,G5,10000,217000,15662,13989,2165
511100182,4,G3,5500,78556,9198,7670,4456
511100222,6,G4,50,314890,24596,21037,8265
511100242,6,G5,16900,65650,3016,2389,1394
511100252,3,G5,14000,84900,6256,2826,2456
511100262,4,G4,1800,NA,799,799,684
511100282,3,G1,1000,3192,2480,2478,1175
511100342,6,G5,50000,214160,9179,6371,3000
511100382,5,G3,1000,2500,2229,1938,2220
511700151,4,G4,83000,322552,16541,10922,6086
511700181,6,G3,0,70730,4484,4106,1750
511700251,3,G5,8000,19500,964,918,1070
511700291,6,G3,45500,73790,11674,9280,6260
511800171,6,G4,0,164180,27202,20065,4400
511800221,4,G5,0,227458,5500,4467,5294
511800241,4,G4,96200,130830,11657,6556,9555
511800251,6,G4,10000,53450,6550,5171,3960
511800271,2,G5,0,41675,988,947,1335
511800291,4,G4,1000,77260,13659,11030,4330
511800331,6,G5,0,146400,7430,5973,2328
511900221,4,G4,50,10770,11741,10717,3380
511900381,6,G2,7500,58600,8961,7190,4640
512000142,2,G5,0,1330,943,943,707
512000232,2,G5,5555,11681,3025,2713,1710
512000242,2,G5,702,7040,1758,1625,1842
512000272,4,G5,5700,16730,5466,2799,2660
512000282,2,G5,0,28520,1430,1324,1088
512000372,5,G5,700,29800,7189,6657,2470
512000392,4,G4,0,13800,2505,2319,1900
512100172,6,G5,12450,12520,2948,2817,3190
512100222,4,G4,0,6805,1847,378,886
512100232,1,G5,0,7000,500,489,555
512100312,6,G2,0,1200,2811,2570,2002
512100332,5,G2,0,60100,13437,12534,4488
512100342,6,G4,2000,219220,29403,21249,3600
512100362,6,G4,0,31450,10299,9110,3450
512700141,2,G5,14682,51693,4103,3083,1913
512700181,4,G5,0,23715,2175,2059,1156
512700191,5,G2,14000,16330,1433,922,1141
512700351,6,G4,6200,2100,705,241,2780
512700371,3,G5,600,182170,3600,3373,2610
512800111,2,G5,0,50560,950,721,1896
512800171,6,G4,1500,79000,6963,6457,2810
512800211,5,G3,13160,24917,7393,6493,3469
512800221,7,G3,47000,18280,2854,1506,1934
512800331,7,G3,10000,10220,15259,12416,4960
512900231,4,G4,1630,12878,3947,3667,2400
512900341,4,G3,8000,28911,2945,2428,3600
512900371,1,G5,0,6200,1204,1203,970
513000122,6,G2,0,34708,4890,4851,2432
513000172,6,G5,0,96650,4948,4067,4336
513000262,5,G3,3084,32337,7978,6561,2970
513000342,4,G4,1300,1200,2762,2530,1841
513100102,7,G2,0,55300,6680,5493,1641
513100142,6,G4,73000,123924,8622,5251,5570
513100202,4,G5,51500,70800,5676,4283,3110
513100212,6,G3,24884,65459,9339,7600,4380
513100232,4,G5,12000,26840,3425,2272,3708
513100252,5,G3,28240,59070,14231,12664,5330
513100322,6,G2,0,1531,2688,2642,2044
513100342,4,G4,NA,21162,4131,2894,2032
513700111,6,G5,6687,166613,3593,2987,3220
513700381,4,G5,0,2100,1729,1728,1072
513800131,4,G4,0,9330,6405,5348,3404
513800251,3,G5,3000,23746,6087,5550,2620
513800381,4,G5,0,16572,6005,5709,2670
513800391,4,G5,22250,23492,12624,10571,4806
513900131,4,G5,0,41200,6717,5748,1740
513900261,6,G2,13916,25330,6382,4777,2810
513900331,1,G5,0,178,1694,1693,820
514000132,6,G2,27000,4720,8207,6291,3420
514000142,5,G4,9000,207934,20404,14999,8970
514000162,4,G2,0,2510,3432,3155,1462
514000302,4,G3,16300,NA,1215,1074,752
514000332,6,G4,2634,14849,2976,2746,3020
514000342,4,G4,3400,7560,2114,1771,3648
514000352,4,G4,3080,59130,6106,3959,2877
514000362,7,G4,9200,72080,5673,4499,4430
514100132,1,G5,0,15045,1108,1081,707
514100342,4,G5,0,60120,5731,5362,2770
514100352,3,G4,13900,129900,6845,5071,2766
514100362,4,G5,0,24312,6915,6017,3922
514100382,5,G2,10190,9430,4108,3594,2400
514700161,4,G4,100,9790,6733,5959,5319
514700341,6,G4,3000,36784,5636,4307,2700
514800111,6,G4,91580,202230,2918,2178,1420
514800341,4,G5,19500,69080,8472,7550,2544
514900131,7,G5,0,184930,9101,7983,4760
514900141,6,G3,38400,37300,3873,2895,4081
514900191,4,G3,500,44601,1781,1592,1229
514900331,7,G4,92539,16975,12509,8088,5135
514900391,6,G3,6000,25187,9489,7967,2735
515000192,5,G4,3160,16392,7996,6601,2680
515000322,3,G5,7000,NA,4277,3899,1574
515000332,4,G5,0,26000,2109,2091,1297
515000342,5,G3,7510,38598,4259,3189,4014
515100112,4,G3,300,2966,4317,4171,2540
515100162,6,G3,35000,69958,11510,9659,2500
515100172,5,G5,0,10160,2834,2761,954
515100302,3,G5,4300,7300,2246,1919,1072
515100322,4,G4,0,29072,6322,5555,3448
515700121,6,G2,8000,28348,8827,7391,4180
515700151,6,G3,350,10950,6088,5988,2320
515700191,2,G5,0,1080,1279,1279,950
515700361,4,G5,500,34900,5614,5031,1420
515800121,4,G3,5500,10550,5575,4715,3440
515900161,4,G5,8000,2786,2777,2272,1038
515900361,6,G4,0,21832,1078,920,786
515900381,7,G2,10320,9816,4751,4192,2360
516000102,2,G5,950,NA,1308,1154,798
516000122,3,G5,0,3000,2443,2294,977
516000342,6,G5,8730,230760,27741,23127,4140
516100152,4,G4,0,33498,23782,17445,2400
516100322,3,G5,0,1100,1903,1902,1656
516100332,7,G5,0,7030,877,877,806
516700121,6,G4,4090,12486,3802,3531,2380
516700131,6,G5,0,38120,3961,3627,1404
516700151,4,G5,0,8200,1593,1539,1404
516700161,5,G1,300,5590,2241,2158,810
516700331,2,G5,13600,45515,5918,5275,1840
516700391,5,G5,0,600,802,802,536
516800161,4,G1,0,11120,6041,5653,4490
516800181,6,G2,14255,33475,6592,5589,1634
516800301,6,G2,8000,11810,6690,5195,3450
516900151,1,G5,0,7815,866,806,515
516900351,5,G3,128500,267700,8117,5807,5528
516900361,6,G3,25000,36150,12461,10189,4080
516900371,6,G3,29160,23378,9802,NA,5770
517000112,4,G3,9416,23549,4741,3277,3746
517000122,3,G4,3850,NA,4250,3796,2815
517000132,4,G5,4000,213440,18145,15671,4910
517000162,4,G3,49000,90420,6978,6112,6080
517000192,5,G3,0,19410,4707,3646,1278
517000312,6,G4,15000,27798,5646,5188,3921
517000322,6,G3,35800,83304,13943,11508,4570
517000332,2,G5,1400,4710,1766,1644,1146
517000362,6,G4,18400,49180,8479,6351,4030
517100102,6,G2,0,6900,4349,3715,2505
517100112,4,G4,0,25200,438,280,905
517100342,6,G1,0,14700,5861,5138,1385
517800171,5,G2,39000,10011,2920,2511,2328
517900391,3,G5,NA,496,1006,985,720
518000112,6,G3,500,41500,4040,3915,1648
518000132,2,G4,1200,13350,3435,3194,2600
518000162,6,G1,7600,17800,5486,NA,3900
518100102,6,G1,0,3050,664,606,115
518100122,6,G3,0,12980,294,241,1750
518100152,7,G3,0,101440,8776,7163,3290
518100302,4,G3,4976,42184,7203,6080,5124
518700331,5,G5,4420,NA,2949,NA,1380
518700341,2,G5,0,100,564,563,618
518900111,6,G2,20000,24020,27770,21537,3950
518900321,4,G5,70,38430,4640,4540,834
519000122,4,G5,30000,160900,276,NA,630
519700181,2,G5,0,4200,1990,1935,642
519800141,6,G4,4000,26620,6331,4982,2190
519800181,6,G3,0,25905,1627,1361,1471
520000222,1,G5,0,18,935,934,537
520000332,6,G4,7980,33650,8091,7278,3206
520000352,3,G5,2500,400,2736,2499,1374
520100202,4,G5,27000,148523,6505,5215,3156
520100342,6,G3,13560,29372,8941,7098,2890
520700211,4,G4,1700,3942,4759,4141,1962
520700221,2,G5,0,1960,953,942,705
520700281,5,G4,74050,NA,7807,5007,4240
520700361,6,G3,0,6105,1471,1271,1196
520700371,6,G3,2000,57942,11907,10200,4220
520700391,2,G5,0,14217,1484,1367,888
520800321,6,G3,1000,27060,7568,6081,4850
520800351,3,G5,7000,56600,3983,2926,1460
520800371,4,G5,13500,64800,5800,5133,1507
520800391,6,G3,17000,9665,3244,1852,3900
520900341,4,G3,14770,15104,5981,4879,2809
520900351,6,G2,10304,13342,3312,2723,1386
520900361,7,G4,27700,68470,5840,4158,1551
521000272,6,G3,0,47972,7363,NA,4192
521000382,3,G5,3090,18310,5310,4512,2316
521100212,2,G5,15,13144,6784,6257,2354
521100242,1,G5,0,12930,3966,3781,1126
521100262,5,G2,1830,3341,3988,3122,1800
521100352,4,G5,0,35770,1634,1557,1380
521100362,3,G4,0,12458,2368,2282,1440
521700311,6,G3,14885,395,4034,3781,805
521700321,2,G5,0,30228,2469,2375,1303
521800201,2,G5,0,11,947,947,604
521800261,5,G3,7352,24723,7693,6719,3080
521800391,4,G3,4500,6982,3910,3461,2625
522000322,3,G5,2500,41926,2535,2011,1980
522100202,4,G2,2700,1171,4253,3848,2068
522100222,3,G4,0,3200,2706,2702,1482
522100272,6,G5,40,875,2513,2470,1136
522100372,4,G4,0,4650,2240,2092,1540
522700201,6,G4,0,4229,4632,4323,1900
522700241,5,G3,3464,31707,7076,5872,4826
522800271,2,G4,0,266,798,798,795
522800281,6,G3,21646,48894,11852,8444,3990
522800311,4,G4,0,84370,4130,3682,2030
522800321,3,G5,500,37172,4093,3466,1540
522900211,6,G3,8942,67658,12344,9829,4680
522900231,4,G4,960,290,1731,307,1708
522900251,5,G1,2000,3716,5130,4409,1624
522900291,2,G5,0,30070,1513,1482,1175
522900351,4,G4,0,10400,2185,1972,2800
523000212,4,G5,17000,61968,2685,1996,1510
523000242,4,G4,0,32700,15894,13703,6930
523100262,6,G4,0,33920,2108,1601,1604
530000272,4,G4,0,45069,3533,1697,1559
530000292,6,G4,31500,87250,15570,11498,6400
530000392,6,G4,11079,40771,7840,6428,3554
530100252,4,G3,0,16928,3798,3401,1163
530100352,4,G4,0,35366,7929,6935,2617
530100362,5,G2,4642,6708,6651,5618,5609
530100372,4,G3,70,4505,5107,4429,2442
530700271,5,G4,5300,32390,9207,7715,2690
530700351,4,G5,0,8875,1168,1114,1240
530700381,7,G3,5500,42012,14741,12195,3440
530800251,2,G5,0,6040,487,479,475
530800271,7,G3,82000,123549,18036,14393,5588
530800291,4,G4,4500,67964,14329,12789,5096
530800331,2,G5,2880,NA,451,279,342
530800381,5,G5,0,37442,4933,NA,2434
530900241,6,G5,4600,54230,3251,2845,1118
530900291,6,G3,35201,83351,7349,5946,4130
531000212,5,G3,0,5650,469,327,1917
531000262,4,G4,216,14243,7739,6938,3740
531000322,5,G1,0,951,3197,2964,1027
531000352,4,G5,0,8430,8486,7488,2244
531000382,6,G5,0,3336,2799,2608,908
531000392,5,G2,700,4347,3970,3448,2160
531100212,4,G4,16680,16680,9295,7828,3792
531100272,3,G5,0,77950,2329,2168,1187
531100332,5,G1,0,8036,2677,2439,1320
531100352,5,G3,10600,17700,NA,6970,4660
531100392,6,G3,0,34800,8624,6757,7260
531700241,4,G2,1690,NA,3378,3026,2592
531700261,7,G4,0,64320,22888,17749,4987
531700291,3,G5,0,27660,5022,4585,2320
531700321,6,G4,1300,9022,7879,6273,2660
531700331,4,G4,640,3033,5093,4647,3550
531700371,4,G4,1500,14346,12278,9224,2428
531800271,4,G5,28950,61627,9340,7688,2845
531800291,4,G4,320,21010,3534,3275,1744
531800321,2,G5,0,80085,2780,2024,3170
531800331,5,G5,500,1814,7394,5953,2724
531900201,7,G3,17823,47212,5271,2837,5796
531900261,2,G5,0,7410,610,604,601
531900391,2,G5,0,33570,1887,1791,1507
532100202,5,G3,21690,5397,5114,3309,3882
532100232,2,G4,0,6122,3120,3069,2295
532700211,6,G3,7108,5972,3995,3577,2719
532700261,4,G4,13720,20540,7686,6769,3939
532700331,4,G2,300,4530,2879,2559,3280
532900201,6,G3,0,87557,13409,9162,5610
532900231,5,G2,0,16508,1177,995,1462
532900281,3,G4,0,1508,1844,1710,1475
532900321,2,G5,0,9940,1981,1915,1796
533000212,3,G5,0,1565,1285,1284,1057
533100212,1,G5,0,6520,1416,1408,866
533100232,6,G2,240,6724,3567,3159,3320
533900201,3,G5,0,10250,622,547,471
540000202,3,G5,80,20750,1855,1691,1143
540000292,4,G5,5000,16334,8857,6863,4422
540000342,5,G3,2500,15322,3927,3518,2170
540100222,5,G1,520,339,2257,1766,1314
540100242,2,G5,0,6909,826,811,693
540100282,6,G3,0,2265,3986,3467,2628
540100302,3,G5,0,210,2136,NA,929
540100332,7,G2,0,9032,NA,1071,1506
540700261,6,G3,100,19422,6534,5622,4202
540700321,2,G5,0,1020,682,680,461
540700371,6,G2,19000,99885,16772,13111,4650
540700391,4,G4,2800,25298,10440,9791,4954
540800261,6,G5,60000,47629,4808,4316,1379
540800301,3,G5,0,41318,2299,2015,1186
540800311,6,G2,5810,8620,5561,4839,2376
540900211,2,G5,1500,22999,10591,NA,3218
540900271,6,G2,6291,22412,2984,2645,1828
540900321,2,G5,0,12250,942,844,775
541000252,3,G5,0,18840,2976,2733,789
541000302,2,G5,0,24200,2382,2251,1606
541000352,2,G5,980,NA,2787,2301,694
541000362,4,G2,0,3700,401,328,502
541000372,5,G3,2000,14920,4336,3919,1713
541100262,6,G4,0,24166,4303,3681,3682
541100322,3,G5,2000,8300,920,810,809
541100332,5,G3,2500,46770,5476,4936,2219
541700321,7,G4,65000,201484,51243,32475,6900
541800201,6,G3,17244,40549,10512,7924,4857
541800211,4,G5,2500,93930,3736,3418,1757
541800321,2,G5,1000,43607,2343,1455,1460
541900231,6,G2,14275,11829,4249,2998,1813
541900301,1,G5,0,14530,1421,1284,766
541900311,6,G3,2900,36526,6999,6315,2710
541900351,5,G3,14000,35656,11711,9149,3420
542000322,4,G4,0,17900,936,421,1998
542000362,3,G5,0,3692,2882,2688,827
542100222,6,G2,12000,33068,6907,5804,3360
542100302,4,G5,3584,9916,3298,3079,2856
542700211,7,G2,9999,61360,11180,8696,5197
542700221,4,G5,0,68036,4988,4438,3534
542700311,5,G2,50,3260,2664,2472,1040
542700331,3,G5,0,46622,2606,2262,1205
542800311,3,G5,0,21901,1468,1451,840
542900201,3,G4,25,1302,1384,1188,979
542900311,2,G5,0,17699,2697,2576,758
542900361,3,G4,18000,54280,3941,3568,1899
542900381,4,G3,543,516,2675,2575,2244
543000302,5,G5,100,70370,7198,6277,1482
550000232,3,G5,1200,436,1069,407,911
550000272,2,G5,2000,15050,3836,3665,1941
550000282,4,G5,20,71439,2983,2075,2441
550000302,5,G4,0,30462,3724,3161,1523
550000352,7,G5,0,57005,5966,5357,1636
550000392,7,G5,20000,29660,11367,8684,3070
550100232,6,G3,0,2430,5775,5641,1640
550100242,5,G1,0,2315,1761,1676,2190
550100282,6,G5,710,890,910,796,925
550100342,4,G4,1460,9190,5526,5103,2660
550100352,4,G3,3000,15650,3300,2837,1490
550100372,3,G5,1200,62860,4079,3779,1823
550700241,6,G4,6820,21090,4770,4232,1409
550700251,2,G5,0,9850,1792,1777,1072
550700321,4,G4,0,6158,4568,4296,1670
550700361,3,G4,0,37311,7048,5942,2910
550800201,5,G3,0,6450,3121,2547,2130
550800211,1,G5,0,8170,1588,1575,836
550900241,5,G4,150,905,5546,4973,978
550900311,4,G4,27000,20752,8905,6932,2320
550900331,4,G2,0,18076,4243,4015,2310
551000222,4,G5,2000,33528,3269,3177,1650
551000232,6,G2,2400,14245,4250,3611,1486
551000262,4,G4,0,29860,5881,5229,2892
551000272,6,G2,16130,28542,9972,7720,3957
551000292,6,G2,30,33970,4078,3545,1530
551000302,2,G5,0,6070,635,627,453
551000312,4,G4,4200,2520,2500,2293,1840
551000322,4,G4,53300,11310,4117,1183,3900
551000352,3,G5,0,11740,NA,2262,1118
551000392,6,G5,10000,28335,9688,8697,2820
551100212,4,G4,17100,23195,3156,2398,4755
551100282,5,G1,0,3100,4515,4229,1314
551100302,1,G5,0,29000,1019,982,541
551100322,5,G3,7800,89530,15051,12861,6630
551100332,2,G5,0,7050,986,980,828
551100342,3,G5,0,22100,1442,1341,968
551700251,2,G5,0,10610,2644,2523,1392
551700301,5,G5,0,101800,6244,5485,1914
551700371,4,G5,11100,38451,5012,4445,2490
551800201,6,G5,3000,75500,13477,9650,3000
551800211,7,G2,24000,56836,8581,7626,2494
551800241,4,G3,12000,44058,5616,5025,5110
551900211,3,G4,8020,16812,2855,2422,1200
551900231,4,G4,4538,64182,7437,6636,2639
551900241,2,G5,0,20300,2889,2752,1742
551900281,4,G5,0,49000,22115,19775,2540
551900331,3,G5,1530,40990,6968,6534,3074
551900361,4,G4,13500,52226,12789,9854,4850
552000352,5,G3,10560,20650,7614,6415,3940
552000362,1,G5,0,3500,875,870,771
552100242,6,G3,12010,23440,7283,5557,3664
552100272,7,G4,16000,248214,26459,24822,NA
552100292,6,G3,30500,204930,9762,7617,3630
552100352,4,G5,500,70,757,749,607
552100372,6,G2,62500,91020,11186,7876,3100
552700331,5,G2,9804,36702,5635,4260,2928
552800341,4,G2,5440,10665,5462,4816,2826
552800351,2,G5,0,65870,3304,2814,1550
552800361,2,G5,0,13240,1341,1330,830
552900221,7,G2,35780,25004,11360,9284,2444
552900241,7,G2,2500,86120,9482,7363,3690
552900251,6,G4,0,1020,1376,1327,1134
552900321,1,G5,640,9492,4250,4039,1410
553000222,4,G4,22000,8850,8377,7217,2246
553100312,2,G5,0,840,1137,1135,580
553900211,6,G4,18600,62300,4957,3541,2810
560000222,4,G5,0,19300,8389,7150,3968
560000242,4,G3,0,5420,2164,1606,2200
560000292,6,G3,32380,33040,10653,8963,7080
560000382,4,G2,8000,31960,8120,6873,3482
560000392,7,G4,13567,35033,10682,7930,3368
560100262,2,G5,9000,88500,5001,4361,1820
560100282,4,G4,5100,14894,4765,3906,2508
560100312,5,G3,4920,16326,4591,3535,3198
560100342,4,G2,5500,4180,6504,5878,2771
560700251,6,G4,1500,12576,9814,8470,4380
560700291,7,G3,31430,96408,11080,9011,4524
560700321,4,G3,2550,2095,4917,4004,1582
560800201,2,G5,0,13465,1785,1732,1388
560800291,5,G5,0,39854,4064,3818,1410
560800341,4,G5,9000,62805,5048,4542,2711
560800381,2,G5,500,32359,6168,5643,1797
560900221,6,G3,6200,19050,3701,3134,4620
560900241,4,G5,1048,33164,2393,1772,1086
560900381,6,G5,0,7336,2663,2488,1689
561000282,4,G4,20500,6810,4843,3506,2440
561000332,6,G4,3217,40586,9624,7398,3105
561000352,6,G4,150,18934,12419,9963,7320
561000392,6,G5,8000,13853,5159,4434,2034
561100252,4,G4,34000,172140,8962,5368,3318
561100272,6,G4,7000,4750,4904,4024,3002
561100312,6,G2,6200,3310,3825,3022,2508
561100352,7,G4,0,93076,3104,2745,1410
561100392,2,G5,6400,8535,1865,1209,1476
561700291,6,G5,0,5080,3148,2995,2170
561700311,7,G5,1800,219618,18489,14947,3226
561800271,4,G3,5000,24240,8534,6639,4230
561800281,4,G5,2500,15750,6817,5612,2185
561800311,6,G4,1000,42079,12669,9138,3880
561900221,3,G5,0,4050,651,630,835
561900261,6,G2,6000,22880,5691,4531,1700
561900301,3,G5,1020,8730,5142,3985,1611
561900311,6,G4,0,10745,3383,2875,1250
561900321,3,G5,0,19865,1959,1563,1435
561900361,4,G4,2000,67177,6594,5824,3806
562000362,1,G5,0,900,454,452,306
562100202,4,G3,47000,18690,7301,6045,2676
562100322,2,G5,0,31487,1947,1807,1067
562100332,2,G5,0,2712,799,796,646
562100372,1,G5,0,10000,930,875,556
562700321,3,G5,0,23159,2857,2588,998
562800321,4,G4,7000,17586,2532,2160,1905
562800341,7,G3,16400,27567,8876,6592,4023
562900301,2,G5,0,3480,2473,2362,817
562900311,1,G5,0,5220,1789,1753,967
562900361,3,G5,14400,1330,4615,3477,2908
570000312,6,G3,0,62830,8862,8293,1456
570000322,2,G5,0,43130,2736,2322,2266
570000332,3,G5,500,11690,1384,1334,735
570000382,4,G5,0,34032,10068,8744,2736
570100302,3,G5,0,898,2978,2735,1365
570100322,3,G4,0,22,2171,2088,911
570100372,5,G3,24000,59120,17864,14822,5600
570100382,4,G2,1557,987,2880,2505,4260
570100392,1,G3,6911,13276,5210,3730,2500
570700311,4,G3,6800,22200,7171,5901,4442
570700351,4,G5,0,76259,5830,4970,3470
570800301,4,G4,9500,18799,4889,4045,3230
570800331,1,G5,0,2,450,445,253
570800381,4,G2,0,8284,3142,2901,2414
570900341,4,G5,672,2752,1858,580,1262
571000302,4,G3,0,18477,2561,1841,1630
571100352,5,G3,21050,10502,8068,6836,4045
571700301,1,G5,0,13684,817,767,734
571700331,4,G3,0,10320,41,NA,1194
571800341,2,G3,500,10854,3089,3045,836
571800361,2,G5,0,7200,503,497,356
571900331,4,G5,5000,42912,8466,7341,2068
571900361,4,G5,0,10008,1166,1126,1290
572000342,2,G5,0,25600,1969,1448,1045
572000352,2,G5,0,23166,3119,2819,880
572100322,1,G5,0,7520,668,650,437
572100342,2,G4,0,11580,7239,6764,3400
572100352,6,G5,5000,57500,3244,2975,2200
572100362,4,G5,7300,NA,7938,7139,1740
572100382,2,G5,0,13480,2397,2121,1330
572700311,4,G5,50,58370,6800,5398,2391
572700321,4,G3,5304,4260,2212,1701,962
572700341,2,G5,0,1000,1054,1002,447
572700371,3,G5,3400,22143,3153,2960,2050
572900301,3,G5,0,29550,3148,3034,1840
573100312,3,G5,5100,2880,1652,1436,2450
580000352,6,G4,2500,27755,7409,6661,4030
580000382,4,G5,40000,77255,4131,1543,2780
580100362,4,G4,626,42904,12669,9916,2898
580100372,4,G4,1840,3494,2876,2475,1093
580700311,6,G5,0,45000,4853,3398,2000
580800301,5,G2,9520,31257,7542,5990,3651
580900361,4,G4,0,74918,12836,10304,5106
581000332,5,G3,22200,48292,8931,6113,6570
581000352,3,G5,5524,1844,951,730,848
581000372,3,G5,800,6600,4964,4500,3390
581100332,6,G2,720,10880,3707,1834,1982
581100342,3,G4,23900,17810,5603,4314,1726
581700331,4,G4,43800,71128,5884,4872,2274
581800361,6,G4,0,46150,8984,7333,5088
581800381,3,G4,0,250,2986,2459,1302
581800391,5,G2,25000,34570,8593,6266,4950
581900351,6,G4,27572,57079,9367,6687,3060
582000322,4,G5,5000,20049,3937,3558,2340
582000372,4,G5,0,5970,1440,1118,576
582100322,4,G3,0,309,786,785,765
582100342,2,G5,3630,55858,2866,2325,1554
582800331,5,G4,109700,41274,5891,4038,3730
582800361,4,G3,8000,19193,10290,9574,3363
582800391,5,G5,2560,53142,2542,2110,1440
582900331,6,G4,39820,102836,15488,12685,4860
582900351,2,G5,0,335,2804,2743,1082
582900371,2,G5,2700,1144,3729,3377,1130
582900381,1,G5,0,1027,822,781,668
583700311,2,G4,4660,10592,2170,1931,1925
590000392,4,G4,10000,11200,3813,2879,3300
590100232,4,G5,0,94210,2758,2592,1006
590100252,1,G5,0,6100,724,722,565
590100302,5,G5,0,930,2284,2233,680
590100332,5,G4,21000,38680,5669,4941,1536
590100392,7,G3,20000,53330,5341,4979,3760
590700341,1,G5,0,350,1075,1048,674
591000212,7,G4,10399,122201,12708,7922,3146
591100202,6,G1,11658,39309,8653,7815,3566
591100212,4,G5,37500,118397,2553,1373,2408
591100312,6,G4,20000,109851,16984,13640,8058
591100352,6,G3,11340,53020,7126,5615,2650
591900231,6,G2,6000,13623,6051,5154,3060
591900321,6,G3,2245,60425,6161,4899,4540
610000112,5,G3,27200,81690,5561,4309,3585
610000182,4,G5,0,65600,5355,3696,2490
610000262,7,G5,32000,141668,13916,11535,4460
610000322,4,G4,0,340,655,627,620
610000372,5,G3,0,5880,2178,1962,1730
610000382,4,G1,8800,4532,3721,3352,3490
610100182,6,G5,43000,254500,6261,5547,1385
610100202,2,G5,0,1200,1159,1011,1200
610100242,4,G5,5200,27600,5588,4780,3860
610100312,6,G2,8500,25600,6798,5959,2934
610100382,4,G3,500,1050,2460,2342,1395
610101172,7,G4,10000,46820,7628,6783,3064
610101182,7,G2,48500,19460,19694,13632,2769
610700221,7,G5,7900,13858,6667,5791,4922
610700261,2,G5,2000,29086,2122,2103,1973
610700351,4,G5,0,6000,2421,NA,1364
610700361,3,G5,0,80600,2720,2189,1356
610701101,4,G3,15500,3890,8136,5836,3993
610800191,6,G4,129000,59460,21792,16775,10820
610800201,4,G4,3000,NA,1985,1582,1099
610800211,4,G1,0,2532,2746,2432,1960
610800361,2,G5,0,1100,720,692,682
610800371,4,G5,3000,66040,5748,5543,1580
610800381,4,G3,300,NA,3338,3079,1588
610900141,6,G5,0,273000,10465,9335,5134
610900181,5,G3,2520,10480,3434,2985,1415
610900201,4,G3,1000,8402,2588,2215,1476
610900211,7,G4,14600,15694,9983,7016,6571
610900271,3,G5,19092,13929,3273,2842,2052
610900311,6,G5,13420,6430,5043,4486,2751
610900331,5,G2,5000,25650,7052,6053,1798
610900391,4,G4,2400,73169,11524,9366,3780
611000132,7,G3,0,233700,31198,19979,7820
611000232,2,G5,0,50850,2976,2902,2510
611000362,4,G4,0,4036,2506,2405,2040
611100132,4,G5,63000,NA,10300,9280,2550
611100212,5,G3,1860,29064,7467,6548,4272
611100232,4,G5,0,18420,5293,4697,3292
611100272,2,G5,700,11559,1944,1795,952
611100372,7,G3,24000,156100,13220,9496,7254
611700101,4,G4,0,90658,10306,8975,5797
611700111,7,G4,0,67006,5562,4779,3970
611700151,6,G4,9000,91035,9830,7933,5105
611700301,4,G1,0,3134,4532,4386,2430
611700371,6,G5,12000,35110,7128,6114,4210
611800141,6,G2,3000,5444,7046,6472,3150
611800261,4,G4,0,25790,6231,5511,3166
611800301,2,G5,0,95060,1020,930,842
611900101,4,G5,0,700,1168,899,1308
611900221,2,G5,0,28400,4756,3557,1826
611900251,4,G4,0,6925,4651,4547,2438
611900291,4,G4,0,1420,2341,2233,2085
611900381,6,G3,450,31286,7687,7105,3710
612000132,1,G5,0,6170,1245,1235,906
612000142,4,G3,8680,NA,2339,2218,1197
612000152,3,G4,0,1310,904,904,1044
612000202,2,G5,0,32300,2436,2232,1376
612000212,4,G4,0,23471,1650,1610,1258
612000242,4,G4,7650,20290,5245,4447,2803
612000272,2,G4,31200,82699,4921,3129,3630
612000282,6,G4,10000,NA,6590,4402,5116
612100102,7,G4,1000,40540,5857,4945,5760
612100222,4,G5,4000,20164,7296,6916,3117
612100232,1,G5,0,5200,529,522,470
612100252,4,G3,400,430,4694,4400,4198
612100282,4,G4,6000,15610,4969,4165,2498
612100372,6,G2,14000,21744,6586,5044,2244
612700111,4,G5,0,92110,5429,4856,4010
612700121,2,G5,0,340,914,914,870
612700151,2,G5,0,29550,900,843,1142
