V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
2018,19800111,P,644.4712821,,1308.943952,G1,1,5,G2,G2,G2,G2,G2,4,1,G3,2,H,8,69,G5,4,G3,2,1,G1,G1,G4,G2,G2,Q5,,Q5,G6,Q5,,Q5,Q5,,Q5,106313,4341,4341,4341,0,0,101972,100000,100000,0,0,1972,800,1172,172,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,106313,13936,8625,4000,166,1145,0,1145,12102,3745,1050,400,600,120,200,145,1230,5579,1834,1038,796,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,80,200,350,3,,,
2018,19800121,P,1210.418626,,2458.403012,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,O,9,65,G5,2,G2,2,1,G1,G1,G2,G2,G1,Q4,,Q4,G4,Q5,,Q5,Q5,,Q5,124341,43720,43720,43720,0,0,80621,80000,50000,30000,0,621,450,171,171,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,17000,0,0,0,107341,5767,3821,0,506,1440,0,1440,5384,1520,420,120,0,60,360,120,440,1903,383,124,259,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,68,250,300,3,,,
2018,19800131,F,1248.443084,2459.306602,,G1,2,3,G2,G2,G2,G2,G2,7,1,G4,2,O,3,34,G2,1,G1,2,1,G1,G1,G2,G1,G1,Q4,Q4,,G4,Q5,Q5,,Q5,Q5,,116760,2860,2860,2860,0,0,113900,113000,80000,33000,0,900,900,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,114660,6153,4483,0,1670,0,0,0,5215,,,,,,,,,938,938,377,561,0,0,0,1,2,1,2,4,2,,,2,2,,,,,,,,,,,,,,,,,,,
2018,19800151,P,1248.443084,,2535.632029,G1,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,62,G5,7,G4,2,1,G1,G1,G2,G3,G1,Q4,,Q4,G4,Q4,,Q4,Q4,,Q4,42040,13990,13990,13990,0,0,28050,28000,28000,0,0,50,50,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,30,0,0,0,60,60,0,42010,5625,4570,0,90,485,480,965,5027,1999,960,152,0,100,192,136,459,2597,598,255,297,0,46,0,,,,,,,,,,,,,,,,,,,,,,1,70,100,150,3,,,
2018,19800161,P,1248.443084,,2535.632029,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,5,37,G2,4,G3,2,2,G2,G2,G2,G1,G1,Q3,,Q3,G3,Q3,,Q3,Q3,,Q3,24552,22352,14352,4352,10000,8000,2200,0,0,0,0,2200,2200,0,0,0,2000,2000,2000,0,0,2000,0,0,0,0,2000,0,0,0,0,,,,,,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,320,200,120,22552,4180,900,3010,3,167,100,267,3529,1960,720,240,0,300,240,180,280,2611,651,72,209,200,50,120,,,,,,,,,,,,,,,,,,,,,,1,60,300,500,3,,,
2018,19800171,P,1440.888653,,2926.495782,G1,2,4,G2,G2,G1,G2,G2,4,1,G3,2,C,3,40,G3,1,G1,4,4,G3,G3,G2,G1,G1,Q2,,Q2,G2,Q1,,Q1,Q1,,Q1,232,232,232,232,0,0,0,0,0,0,0,0,0,0,0,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,400,50,0,0,0,536,500,36,-218,2239,1800,0,0,439,0,439,2047,2042,960,600,250,50,72,60,50,2234,192,1,155,0,0,36,,,,,,,,,,,,,,,,,,,,,,1,65,200,300,4,,,
2018,19800181,F,978.4313054,1927.410708,,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,P,8,45,G3,1,G1,1,3,G3,G2,G1,G3,G1,Q2,Q2,,G2,Q2,Q2,,Q2,Q2,,10380,10380,380,380,0,10000,0,0,0,0,0,0,0,0,0,0,140,140,140,0,0,140,0,0,0,0,140,0,0,0,0,0,0,0,140,0,0,0,0,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,860,30,10240,2678,2678,0,0,0,0,0,1342,,,,,,,,,1336,1336,1,205,1100,0,30,2,2,1,2,4,2,,,3,1,,1,1,2,,,2,,2,,2,,,,,,,,
2018,19800191,F,1248.443084,2459.306602,,G1,1,3,G2,G2,G2,G2,G2,5,1,G4,2,F,1,40,G3,1,G1,2,2,G2,G2,G1,G3,G1,Q3,Q3,,G4,Q5,Q5,,Q5,Q5,,69868,28868,868,868,0,28000,41000,40000,0,40000,0,1000,1000,0,0,0,10000,10000,10000,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,10000,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59868,5360,5290,0,70,0,0,0,4792,,,,,,,,,568,568,168,388,0,12,0,1,2,4,2,3,1,2,4,,1,,1,1,2,,,2,,1,3,1,,,,,,,,
2018,20200251,P,1246.606173,,2487.720719,G2,2,2,G2,G2,G2,G2,G1,4,1,G3,2,,,59,G4,7,G4,4,3,G3,G3,G1,G1,G2,Q1,,Q1,G2,Q1,,Q1,Q1,,Q1,760,760,60,60,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,760,1235,550,0,0,685,0,685,1210,1051,270,315,0,190,40,96,140,1076,25,4,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,57,5,4
2018,20200341,F,626.4977103,1284.818432,,G2,1,4,G2,G2,G1,G2,G2,5,1,G4,2,G,5,52,G4,3,G3,2,1,G1,G1,G3,G1,G1,Q5,Q5,,G5,Q5,Q5,,Q5,Q5,,81320,22520,22520,22520,0,0,58800,55000,25000,30000,0,3800,3800,0,0,0,27000,27000,27000,17000,0,0,0,10000,0,0,27000,0,0,0,0,27000,0,0,0,0,17000,10000,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720,2640,1080,54320,9871,3560,6000,311,0,0,0,7437,,,,,,,,,2434,2434,261,593,0,500,1080,2,1,2,2,2,2,,,2,2,,2,,2,,,2,,2,,1,,,,,,,,
2018,20200381,F,264.2086543,517.2275769,,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,R,4,64,G5,4,G3,2,1,G1,G1,G3,G1,G1,Q4,Q4,,G4,Q4,Q4,,Q4,Q4,,37828,12428,12428,4728,7700,0,25400,25000,25000,0,0,400,400,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,120,120,0,33328,6767,1820,3500,0,247,1200,1447,6467,,,,,,,,,300,300,54,146,50,50,0,1,2,1,4,3,2,,,3,2,,,,,,,,,,,,,,,,,,,
2018,20201321,F,588.1090665,1206.09119,,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,95,G5,7,G4,3,5,G4,G4,G1,G1,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,2302,2302,2302,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,724,0,0,29,641,54,695,723,,,,,,,,,1,1,1,0,0,0,0,1,2,3,3,4,2,,,4,2,,,,,,,,,,,,,,,,,,,
2018,20201331,F,771.9590383,1583.12981,,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,N,7,62,G5,2,G2,2,1,G1,G1,G3,G1,G2,Q3,Q3,,G4,Q2,Q2,,Q2,Q2,,10726,8226,8226,8226,0,0,2500,1500,1500,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10726,5104,4374,0,116,614,0,614,4422,,,,,,,,,682,682,62,200,0,420,0,1,2,1,2,2,2,,,1,2,,,,,,,,,,,,,,,,,,,
2018,20201351,F,627.8805249,1287.654302,,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,78,G5,7,G4,3,5,G4,G4,G1,G1,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,702,235,0,0,437,30,467,697,,,,,,,,,5,5,1,4,0,0,0,1,4,3,2,4,2,,,3,2,,,,,,,,,,,,,,,,,,,
2018,20600211,P,654.9143558,,1306.943643,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,84,G5,7,G4,4,5,G4,G4,G2,G2,G2,Q1,,Q1,G1,Q1,,Q1,Q1,,Q1,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,14,581,0,0,0,247,334,581,514,512,290,100,0,24,12,12,74,579,67,1,66,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,67,5,4
2018,20600221,P,857.3155142,,1710.854329,G2,1,4,G2,G2,G2,G2,G2,5,1,G4,2,G,5,54,G4,3,G3,2,1,G1,G1,G2,G3,G1,Q4,,Q4,G4,Q4,,Q4,Q3,,Q3,35130,7160,7160,1660,5500,0,27970,14000,14000,0,0,13970,720,13250,10250,3000,9640,9640,7640,0,0,0,0,7640,0,0,7640,0,0,0,0,,,,,,7640,0,0,0,7640,0,2000,0,0,2000,0,0,0,0,2000,0,0,0,0,,,,,,0,2000,0,0,0,0,0,1250,760,490,25490,6770,1000,5000,730,0,40,40,5161,4500,850,800,300,200,500,250,1600,6109,1609,51,508,480,80,490,,,,,,,,,,,,,,,,,,,,,,1,70,200,400,4,,,
2018,20600231,P,630.259551,,1257.742644,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,65,G5,7,G4,3,1,G1,G1,G2,G3,G1,Q1,,Q1,G2,Q2,,Q2,Q3,,Q3,16205,2075,2075,2075,0,0,14130,14000,14000,0,0,130,0,130,130,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,78,0,0,0,128,128,0,16127,1516,0,0,43,1268,205,1473,1492,1220,480,220,0,100,60,60,300,1244,24,14,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,64,5,2
2018,20600241,P,689.3845626,,1375.732206,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,74,G5,7,G4,2,1,G1,G1,G2,G3,G2,Q2,,Q2,G2,Q2,,Q2,Q3,,Q3,14390,3220,3220,3220,0,0,11170,11000,11000,0,0,170,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,14390,1879,777,38,1,463,600,1063,1829,1070,360,120,0,70,60,40,420,1120,50,10,30,0,10,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,65,4,2
2018,20600261,P,662.5114119,,1322.104288,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,73,G5,7,G4,3,1,G1,G1,G2,G2,G1,Q1,,Q1,G1,Q3,,Q3,Q3,,Q3,24010,10,10,10,0,0,24000,24000,24000,0,0,0,0,0,0,0,2000,2000,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,,,,,,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,72,0,72,22010,630,0,0,23,247,360,607,524,537,300,147,0,24,2,12,52,643,106,22,0,0,12,72,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,65,5,4
2018,20600271,P,743.8595896,,1484.442283,G2,2,2,G2,G2,G2,G2,G2,4,1,G3,2,N,3,45,G3,1,G1,1,1,G1,G1,G2,G2,G2,Q2,,Q2,G2,Q4,,Q4,Q4,,Q4,33932,2842,2842,2842,0,0,31090,31000,31000,0,0,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,33932,2747,2155,0,4,588,0,588,2502,1082,360,204,0,30,120,72,296,1327,245,47,162,0,36,0,,,,,,,,,,,,,,,,,,,,,,1,60,100,150,4,,,
2018,20600281,P,636.6274736,,1270.450437,G2,2,1,G1,G2,G2,G2,G2,3,1,G2,1,K,3,70,G5,4,G3,2,1,G1,G1,G4,G1,G1,Q3,,Q3,G3,Q5,,Q5,Q5,,Q5,61395,5595,5595,5595,0,0,55800,55000,40000,15000,0,800,0,800,800,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1200,0,0,0,60195,4002,0,2040,1655,307,0,307,2304,665,250,100,0,90,20,45,160,2363,1698,106,0,1580,12,0,,,,,,,,,,,,,,,,,,,,,,1,75,200,250,3,,,
2018,20600291,P,677.7606871,,1352.535661,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,,,57,G4,7,G4,3,5,G4,G4,G3,G1,G1,Q2,,Q2,G2,Q3,,Q3,Q2,,Q2,20200,100,100,100,0,0,20100,20000,0,13000,7000,100,100,0,0,0,6932,6832,6832,0,6832,0,0,0,0,0,0,0,0,6832,0,,,,,,0,6832,0,0,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,100,360,84,276,13268,1963,320,0,394,1249,0,1249,1465,880,302,120,0,50,120,48,240,1378,498,46,176,0,0,276,,,,,,,,,,,,,,,,,,,,,,1,65,150,200,3,,,
2018,20600311,F,748.2543013,1534.516252,,G2,1,4,G2,G2,G2,G2,G2,7,1,G4,2,J,2,40,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q3,Q3,,G3,Q3,Q3,,Q3,Q3,,27596,3396,3396,3396,0,0,24200,24000,18000,6000,0,200,200,0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,30,0,30,21596,4814,4704,110,0,0,0,0,3869,,,,,,,,,945,945,71,344,100,400,30,1,1,1,2,3,1,2,2,,2,,2,,2,,,1,30,,,1,,,,,,,,
2018,20600321,F,613.1566453,1257.458641,,G2,1,1,G2,G2,G2,G2,G2,7,1,G4,1,P,2,45,G3,1,G1,4,1,G1,G1,G2,G2,G1,Q5,Q4,,G5,Q5,Q5,,Q5,Q5,,75040,14540,14540,14540,0,0,60500,59000,27000,32000,0,1500,1500,0,0,0,14000,5000,5000,0,5000,0,0,0,0,0,5000,0,0,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,140,120,20,61040,8565,8551,13,1,0,0,0,5088,,,,,,,,,3477,3477,1211,826,1400,20,20,3,2,1,2,2,1,5,1,,2,,3,,2,,,1,40,,,1,,,,,,,,
2018,20600371,F,537.5503159,1102.405552,,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,76,G5,7,G4,3,3,G3,G2,G1,G1,G1,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,2475,2200,1200,1200,0,1000,275,0,0,0,0,275,0,275,275,0,200,200,200,0,0,200,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2275,248,0,0,1,247,0,247,188,,,,,,,,,60,60,1,55,0,0,4,2,2,1,2,2,1,1,1,,2,,2,,2,,,3,,1,1,3,,,,,,,,
2018,20600381,F,579.5843884,1188.608822,,G2,1,2,G2,G2,G2,G2,G1,2,1,G1,2,A,6,59,G4,4,G3,2,1,G1,G1,G2,G1,G1,Q3,Q3,,G3,Q3,Q3,,Q3,Q3,,29550,600,600,600,0,0,28950,19500,8500,11000,0,9450,1200,8250,8250,0,3097,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,2800,0,0,2800,0,0,0,0,2800,0,0,0,0,2800,0,0,297,0,0,0,2890,2796,94,26453,4293,0,4000,293,0,0,0,3739,,,,,,,,,554,554,29,71,360,0,94,3,2,1,2,2,1,2,5,,1,,2,,2,,,1,40,,,1,,,,,,,,
2018,20600391,F,857.5957183,1678.87065,,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,H,8,58,G4,4,G3,2,1,G1,G1,G2,G2,G2,Q2,Q2,,G2,Q4,Q4,,Q5,Q5,,58050,24550,24550,24550,0,0,33500,29500,19500,10000,0,4000,2000,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58050,2936,0,2500,436,0,0,0,2216,,,,,,,,,720,720,126,314,270,10,0,2,2,1,2,2,1,5,1,,2,,,,,,,,,,,,,,,,,,,
2018,20700211,P,333.7152074,,665.9603119,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,,,80,G5,7,G4,2,1,G1,G1,G4,G2,G1,Q2,,Q2,G2,Q5,,Q5,Q4,,Q4,70475,1488,1488,1488,0,0,68987,68000,31000,37000,0,987,300,687,687,0,33000,20600,20600,0,18600,2000,0,0,0,0,18600,0,2000,0,0,,,,,,18600,2000,0,0,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,12400,948,360,588,37475,2616,0,0,1105,911,600,1511,1893,1840,600,270,300,90,190,95,295,2563,723,135,0,0,0,588,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,73,4,1
2018,20700221,F,629.4015306,1261.588008,,G2,2,1,G1,G2,G2,G2,G2,3,1,G2,1,,,76,G5,7,G4,3,3,G3,G3,G1,G2,G2,Q1,Q1,,G1,Q1,Q1,,Q1,Q1,,1540,1540,40,40,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,940,273,0,20,287,360,647,909,,,,,,,,,31,31,1,0,0,30,0,1,2,1,2,3,1,5,2,,2,,,,,,,,,,,,,,,,,,,
2018,20700241,F,540.7528338,1083.898366,,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,77,G5,7,G4,3,1,G1,G1,G3,G1,G2,Q1,Q1,,G1,Q2,Q2,,Q2,Q2,,12010,10,10,10,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12010,460,0,0,23,437,0,437,445,,,,,,,,,15,15,5,0,0,10,0,5,2,1,2,4,2,,,5,2,,,,,,,,,,,,,,,,,,,
2018,20700261,F,785.6172619,1574.710687,,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,S,9,37,G2,4,G3,2,2,G2,G2,G2,G1,G1,Q3,Q3,,G3,Q2,Q2,,Q2,Q2,,16258,8778,5778,4778,1000,3000,7480,0,0,0,0,7480,350,7130,5130,2000,3350,3350,1500,0,0,1500,0,0,0,0,1500,0,0,0,0,1500,0,0,0,0,0,0,0,1500,0,1500,1800,0,0,0,0,1800,0,0,1800,0,0,0,0,0,0,1800,0,0,1800,0,0,50,0,0,0,1100,950,150,12908,3769,0,3720,5,44,0,44,3126,,,,,,,,,643,643,31,222,180,60,150,3,10,1,4,4,1,1,1,,3,1,3,,2,,,3,,1,1,3,,,,,,,,
2018,20700271,F,598.9806653,1200.611673,,G2,2,1,G2,G2,G2,G2,G2,4,1,G3,1,G,3,39,G2,1,G1,1,3,G3,G3,G1,G1,G2,Q1,Q1,,G2,Q1,Q1,,Q1,Q1,,860,680,180,180,0,500,180,0,0,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,1760,1760,0,0,0,0,0,1614,,,,,,,,,146,146,29,107,0,10,0,2,1,1,2,2,1,1,2,,2,,,,,,,,,,,,,,,,,,,
2018,20700291,F,848.8792191,1701.51452,,G2,2,3,G2,G2,G2,G2,G2,6,1,G4,2,A,6,71,G5,4,G3,2,1,G1,G1,G2,G2,G1,Q3,Q3,,G4,Q4,Q4,,Q4,Q4,,38810,5660,5660,5660,0,0,33150,33000,23000,10000,0,150,150,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,100,100,0,38780,5034,0,500,173,4261,100,4361,4692,,,,,,,,,342,342,50,292,0,0,0,3,4,3,1,2,1,6,2,,2,,2,,2,,,2,,1,3,2,,,,,,,,
2018,20700311,P,670.0611362,,1308.015229,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,A,6,79,G5,4,G3,2,1,G1,G1,G3,G1,G2,Q1,,Q1,G1,Q5,,Q5,Q5,,Q5,73180,3100,3100,3100,0,0,70080,70000,5000,65000,0,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,73180,926,0,300,125,201,300,501,795,462,100,140,0,50,30,30,112,593,131,31,0,50,50,0,,,,,,,,,,,,,,,,,,,,,,1,90,150,200,4,,,
2018,20700331,P,861.716384,,1761.27588,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,K,3,33,G2,1,G1,2,2,G2,G2,G3,G2,G1,Q5,,Q5,G6,Q5,,Q5,Q5,,Q5,63077,31443,7443,7443,0,24000,31634,30000,0,30000,0,1634,950,684,684,0,10000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,8000,0,8000,0,0,0,0,0,0,0,8000,0,0,,,,,,8000,0,0,0,0,0,2000,252,0,252,53077,11539,9731,0,1628,180,0,180,9926,2620,480,300,0,100,500,240,1000,4233,1613,636,725,0,0,252,,,,,,,,,,,,,,,,,,,,,,1,55,200,400,2,,,
2018,20700341,P,871.8034519,,1781.892999,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,7,48,G3,1,G1,1,1,G1,G1,G3,G2,G1,Q3,,Q3,G3,Q4,,Q4,Q4,,Q4,35700,6700,6700,6700,0,0,29000,29000,29000,0,0,0,0,0,0,0,2400,2400,2400,2400,0,0,0,0,0,0,2400,0,0,0,0,,,,,,2400,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,460,400,60,33300,4410,3874,1,98,437,0,437,3935,1685,730,250,0,250,100,120,235,2160,475,127,278,10,0,60,,,,,,,,,,,,,,,,,,,,,,1,60,200,200,4,,,
2018,20700351,P,515.8373138,,1054.328124,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,89,G5,7,G4,2,1,G1,G1,G4,G1,G1,Q3,,Q3,G3,Q4,,Q4,Q4,,Q4,45370,21370,21370,21370,0,0,24000,24000,24000,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1100,0,0,0,44270,4277,0,0,1561,2716,0,2716,4221,574,200,126,0,120,60,48,20,630,56,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,65,2,2
2018,20700371,P,815.8882591,,1667.607044,G2,1,4,G2,G2,G2,G2,G2,6,4,G3,2,I,4,54,G4,4,G3,2,3,G3,G3,G2,G1,G1,Q2,,Q2,G2,Q1,,Q1,Q1,,Q1,2410,1010,10,10,0,1000,1400,0,0,0,0,1400,900,500,0,500,3790,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,3440,0,0,0,550,2090,0,800,1800,290,0,0,1350,,,,,,3440,0,0,350,0,0,0,1603,1321,282,-1380,2530,0,2200,17,283,30,313,2141,2364,600,744,312,0,240,240,228,2753,389,13,54,20,20,282,,,,,,,,,,,,,,,,,,,,,,1,69,200,300,5,,,
